,time,event0,event1,event2
0,0,0.06845055,0.3436793386936188,1.4430387020111084
1,1,-0.0005195365,0.3436793386936188,1.4430387020111084
2,2,0.68828803,0.3436793386936188,1.4430387020111084
3,3,-0.87229645,0.3436793386936188,1.4430387020111084
4,4,0.9789072,0.3436793386936188,1.4430387020111084
5,5,0.18198511,0.3436793386936188,1.4430387020111084
6,6,0.63792187,0.3436793386936188,1.4430387020111084
7,7,-0.76388156,0.3436793386936188,1.4430387020111084
8,8,0.04181652,0.3436793386936188,1.4430387020111084
9,9,0.7823447,0.3436793386936188,1.4430387020111084
