,Unnamed: 0,time,event
0,0,0.0,2.0
1,1,0.0,0.0
2,2,0.0,1.0
3,3,0.0,0.0
4,4,0.0,2.0
5,5,1.1574074074074074e-14,2.0
6,6,1.1574074074074074e-14,1.0
7,7,1.1574074074074074e-14,3.0
8,8,1.1574074074074074e-14,2.0
9,9,1.1574074074074074e-14,2.0
10,10,2.3148148148148147e-14,4.0
11,11,2.3148148148148147e-14,1.0
12,12,2.3148148148148147e-14,3.0
13,13,2.3148148148148147e-14,4.0
14,14,2.3148148148148147e-14,4.0
15,15,2.3148148148148147e-14,4.0
16,16,2.3148148148148147e-14,3.0
17,17,2.3148148148148147e-14,1.0
18,18,2.3148148148148147e-14,4.0
19,19,2.3148148148148147e-14,0.0
20,20,2.3148148148148147e-14,1.0
21,21,2.3148148148148147e-14,0.0
22,22,2.3148148148148147e-14,3.0
23,23,2.3148148148148147e-14,0.0
24,24,2.3148148148148147e-14,3.0
25,25,2.3148148148148147e-14,4.0
26,26,2.3148148148148147e-14,1.0
27,27,2.3148148148148147e-14,2.0
28,28,2.3148148148148147e-14,1.0
29,29,2.3148148148148147e-14,0.0
30,30,2.3148148148148147e-14,2.0
31,31,2.3148148148148147e-14,1.0
32,32,2.3148148148148147e-14,2.0
33,33,2.3148148148148147e-14,4.0
34,34,2.3148148148148147e-14,3.0
35,35,2.3148148148148147e-14,1.0
36,36,2.3148148148148147e-14,2.0
37,37,3.4722222222222224e-14,3.0
38,38,3.4722222222222224e-14,3.0
39,39,3.4722222222222224e-14,0.0
40,40,3.4722222222222224e-14,1.0
41,41,3.4722222222222224e-14,2.0
42,42,3.4722222222222224e-14,3.0
43,43,3.4722222222222224e-14,3.0
44,44,3.4722222222222224e-14,4.0
45,45,3.4722222222222224e-14,4.0
46,46,3.4722222222222224e-14,4.0
47,47,3.4722222222222224e-14,1.0
48,48,3.4722222222222224e-14,3.0
49,49,3.4722222222222224e-14,1.0
50,50,3.4722222222222224e-14,2.0
51,51,3.4722222222222224e-14,0.0
52,52,3.4722222222222224e-14,3.0
53,53,3.4722222222222224e-14,3.0
54,54,3.4722222222222224e-14,4.0
55,55,3.4722222222222224e-14,3.0
56,56,3.4722222222222224e-14,4.0
57,57,3.4722222222222224e-14,3.0
58,58,3.4722222222222224e-14,3.0
59,59,3.4722222222222224e-14,4.0
60,60,3.4722222222222224e-14,0.0
61,61,3.4722222222222224e-14,4.0
62,62,3.4722222222222224e-14,1.0
63,63,3.4722222222222224e-14,1.0
64,64,3.4722222222222224e-14,4.0
65,65,3.4722222222222224e-14,1.0
66,66,3.4722222222222224e-14,4.0
67,67,3.4722222222222224e-14,4.0
68,68,3.4722222222222224e-14,3.0
69,69,3.4722222222222224e-14,4.0
70,70,3.4722222222222224e-14,4.0
71,71,3.4722222222222224e-14,0.0
72,72,3.4722222222222224e-14,2.0
73,73,3.4722222222222224e-14,3.0
74,74,4.6296296296296295e-14,4.0
75,75,4.6296296296296295e-14,2.0
76,76,4.6296296296296295e-14,3.0
77,77,4.6296296296296295e-14,1.0
78,78,4.6296296296296295e-14,0.0
79,79,4.6296296296296295e-14,4.0
80,80,4.6296296296296295e-14,0.0
81,81,4.6296296296296295e-14,3.0
82,82,4.6296296296296295e-14,0.0
83,83,4.6296296296296295e-14,2.0
84,84,4.6296296296296295e-14,3.0
85,85,4.6296296296296295e-14,4.0
86,86,4.6296296296296295e-14,1.0
87,87,4.6296296296296295e-14,4.0
88,88,4.6296296296296295e-14,1.0
89,89,4.6296296296296295e-14,0.0
90,90,4.6296296296296295e-14,4.0
91,91,4.6296296296296295e-14,4.0
92,92,4.6296296296296295e-14,4.0
93,93,4.6296296296296295e-14,4.0
94,94,4.6296296296296295e-14,1.0
95,95,4.6296296296296295e-14,1.0
96,96,4.6296296296296295e-14,3.0
97,97,4.6296296296296295e-14,1.0
98,98,4.6296296296296295e-14,3.0
99,99,4.6296296296296295e-14,3.0
100,100,4.6296296296296295e-14,0.0
101,101,4.6296296296296295e-14,2.0
102,102,4.6296296296296295e-14,4.0
103,103,4.6296296296296295e-14,1.0
104,104,4.6296296296296295e-14,0.0
105,105,4.6296296296296295e-14,2.0
106,106,4.6296296296296295e-14,0.0
107,107,4.6296296296296295e-14,1.0
108,108,4.6296296296296295e-14,1.0
109,109,4.6296296296296295e-14,3.0
110,110,4.6296296296296295e-14,1.0
111,111,4.6296296296296295e-14,3.0
112,112,5.787037037037037e-14,3.0
113,113,5.787037037037037e-14,3.0
114,114,5.787037037037037e-14,1.0
115,115,5.787037037037037e-14,1.0
116,116,5.787037037037037e-14,0.0
117,117,5.787037037037037e-14,3.0
118,118,5.787037037037037e-14,2.0
119,119,5.787037037037037e-14,0.0
120,120,5.787037037037037e-14,0.0
121,121,5.787037037037037e-14,4.0
122,122,5.787037037037037e-14,0.0
123,123,5.787037037037037e-14,1.0
124,124,5.787037037037037e-14,0.0
125,125,5.787037037037037e-14,4.0
126,126,5.787037037037037e-14,4.0
127,127,6.944444444444445e-14,3.0
128,128,6.944444444444445e-14,4.0
129,129,6.944444444444445e-14,4.0
130,130,6.944444444444445e-14,1.0
131,131,6.944444444444445e-14,3.0
132,132,6.944444444444445e-14,4.0
133,133,8.101851851851852e-14,2.0
134,134,8.101851851851852e-14,4.0
135,135,8.101851851851852e-14,4.0
136,136,8.101851851851852e-14,1.0
137,137,8.101851851851852e-14,0.0
138,138,8.101851851851852e-14,0.0
139,139,8.101851851851852e-14,2.0
140,140,8.101851851851852e-14,3.0
141,141,8.101851851851852e-14,3.0
142,142,8.101851851851852e-14,1.0
143,143,8.101851851851852e-14,0.0
144,144,8.101851851851852e-14,0.0
145,145,8.101851851851852e-14,1.0
146,146,8.101851851851852e-14,0.0
147,147,8.101851851851852e-14,1.0
148,148,8.101851851851852e-14,2.0
149,149,8.101851851851852e-14,3.0
150,150,8.101851851851852e-14,4.0
151,151,9.259259259259259e-14,2.0
152,152,9.259259259259259e-14,4.0
153,153,9.259259259259259e-14,2.0
154,154,9.259259259259259e-14,0.0
155,155,9.259259259259259e-14,4.0
156,156,9.259259259259259e-14,2.0
157,157,9.259259259259259e-14,1.0
158,158,9.259259259259259e-14,4.0
159,159,9.259259259259259e-14,4.0
160,160,9.259259259259259e-14,4.0
161,161,9.259259259259259e-14,2.0
162,162,9.259259259259259e-14,2.0
