,time,event0,event1,event2
0,0,-0.7226444,3.4059946537017822,-0.1938503533601761
1,1,0.3386152,3.4059946537017822,-0.1938503533601761
2,2,-0.3928466,3.4059946537017822,-0.1938503533601761
3,3,-0.02100157,3.4059946537017822,-0.1938503533601761
4,4,0.49330705,3.4059946537017822,-0.1938503533601761
5,5,0.41924596,3.4059946537017822,-0.1938503533601761
6,6,0.20344931,3.4059946537017822,-0.1938503533601761
7,7,0.27341086,3.4059946537017822,-0.1938503533601761
8,8,-0.27483928,3.4059946537017822,-0.1938503533601761
9,9,0.26406962,3.4059946537017822,-0.1938503533601761
