,time,event0,event1,event2
0,0,-0.8641345,0.32274729013442993,-0.6670470237731934
1,1,-0.7438218,0.32274729013442993,-0.6670470237731934
2,2,-0.8953902,0.32274729013442993,-0.6670470237731934
3,3,-0.60032445,0.32274729013442993,-0.6670470237731934
4,4,-0.695905,0.32274729013442993,-0.6670470237731934
5,5,-0.086518556,0.32274729013442993,-0.6670470237731934
6,6,0.23389426,0.32274729013442993,-0.6670470237731934
7,7,0.48100275,0.32274729013442993,-0.6670470237731934
8,8,0.88467675,0.32274729013442993,-0.6670470237731934
9,9,-0.018712278,0.32274729013442993,-0.6670470237731934
