,time,event0,event1,event2
0,0,0.42347783,0.6169437170028687,0.7678644061088562
1,1,-0.028815137,0.6169437170028687,0.7678644061088562
2,2,-0.30841064,0.6169437170028687,0.7678644061088562
3,3,-0.87250817,0.6169437170028687,0.7678644061088562
4,4,0.6339173,0.6169437170028687,0.7678644061088562
5,5,0.8021796,0.6169437170028687,0.7678644061088562
6,6,-0.7224423,0.6169437170028687,0.7678644061088562
7,7,0.40701145,0.6169437170028687,0.7678644061088562
8,8,-0.7685329,0.6169437170028687,0.7678644061088562
9,9,0.84390926,0.6169437170028687,0.7678644061088562
