,time,event0,event1,event2
0,0,-0.15532655,0.9797595739364624,0.9801220893859863
1,1,-0.3065436,0.9797595739364624,0.9801220893859863
2,2,0.79712296,0.9797595739364624,0.9801220893859863
3,3,-0.56269026,0.9797595739364624,0.9801220893859863
4,4,0.30921748,0.9797595739364624,0.9801220893859863
5,5,0.6332181,0.9797595739364624,0.9801220893859863
6,6,-0.47599474,0.9797595739364624,0.9801220893859863
7,7,0.6801209,0.9797595739364624,0.9801220893859863
8,8,0.9060409,0.9797595739364624,0.9801220893859863
9,9,0.05697941,0.9797595739364624,0.9801220893859863
