,time,event0,event1,event2
0,0,-0.27089423,3.4059946537017822,-0.37877801060676575
1,1,-0.85596067,3.4059946537017822,-0.37877801060676575
2,2,-0.780649,3.4059946537017822,-0.37877801060676575
3,3,-0.99129045,3.4059946537017822,-0.37877801060676575
4,4,0.011636422,3.4059946537017822,-0.37877801060676575
5,5,-0.09594344,3.4059946537017822,-0.37877801060676575
6,6,-0.9825972,3.4059946537017822,-0.37877801060676575
7,7,0.7115252,3.4059946537017822,-0.37877801060676575
8,8,0.5607502,3.4059946537017822,-0.37877801060676575
9,9,0.16158372,3.4059946537017822,-0.37877801060676575
