,time,event0,event1,event2
0,0,-0.26032615,2.2574031352996826,-0.01372936088591814
1,1,0.6677074,2.2574031352996826,-0.01372936088591814
2,2,0.28142032,2.2574031352996826,-0.01372936088591814
3,3,0.22332276,2.2574031352996826,-0.01372936088591814
4,4,0.67895144,2.2574031352996826,-0.01372936088591814
5,5,0.6601909,2.2574031352996826,-0.01372936088591814
6,6,-0.34025422,2.2574031352996826,-0.01372936088591814
7,7,-0.950967,2.2574031352996826,-0.01372936088591814
8,8,0.28352278,2.2574031352996826,-0.01372936088591814
9,9,-0.10293728,2.2574031352996826,-0.01372936088591814
