,time,event0,event1,event2
0,0,0.95571315,3.4059946537017822,-0.7451134324073792
1,1,0.8315335,3.4059946537017822,-0.7451134324073792
2,2,-0.2657492,3.4059946537017822,-0.7451134324073792
3,3,-0.4430677,3.4059946537017822,-0.7451134324073792
4,4,0.8835781,3.4059946537017822,-0.7451134324073792
5,5,-0.35535386,3.4059946537017822,-0.7451134324073792
6,6,-0.28130493,3.4059946537017822,-0.7451134324073792
7,7,-0.5929593,3.4059946537017822,-0.7451134324073792
8,8,0.20833087,3.4059946537017822,-0.7451134324073792
9,9,-0.9577727,3.4059946537017822,-0.7451134324073792
