,time,event0,event1,event2
0,0,0.37746638,3.4059946537017822,0.003183049149811268
1,1,-0.6008058,3.4059946537017822,0.003183049149811268
2,2,0.46764064,3.4059946537017822,0.003183049149811268
3,3,-0.7054472,3.4059946537017822,0.003183049149811268
4,4,-0.76718724,3.4059946537017822,0.003183049149811268
5,5,0.6666108,3.4059946537017822,0.003183049149811268
6,6,-0.2799971,3.4059946537017822,0.003183049149811268
7,7,0.8258421,3.4059946537017822,0.003183049149811268
8,8,-0.76754314,3.4059946537017822,0.003183049149811268
9,9,-0.6636455,3.4059946537017822,0.003183049149811268
