,time,event0,event1,event2
0,0,0.0060388017,3.4059946537017822,-0.35597625374794006
1,1,0.88418865,3.4059946537017822,-0.35597625374794006
2,2,0.58814704,3.4059946537017822,-0.35597625374794006
3,3,-0.46217743,3.4059946537017822,-0.35597625374794006
4,4,0.5578288,3.4059946537017822,-0.35597625374794006
5,5,0.24830587,3.4059946537017822,-0.35597625374794006
6,6,-0.5979096,3.4059946537017822,-0.35597625374794006
7,7,0.063648365,3.4059946537017822,-0.35597625374794006
8,8,0.012522417,3.4059946537017822,-0.35597625374794006
9,9,0.9101983,3.4059946537017822,-0.35597625374794006
