,time,event0,event1,event2
0,0,0.06853311,0.26629695296287537,0.6472777724266052
1,1,-0.46313655,0.26629695296287537,0.6472777724266052
2,2,-0.02843253,0.26629695296287537,0.6472777724266052
3,3,-0.0659575,0.26629695296287537,0.6472777724266052
4,4,0.8405126,0.26629695296287537,0.6472777724266052
5,5,0.9027628,0.26629695296287537,0.6472777724266052
6,6,-0.4512595,0.26629695296287537,0.6472777724266052
7,7,-0.3878628,0.26629695296287537,0.6472777724266052
8,8,-0.98194367,0.26629695296287537,0.6472777724266052
9,9,-0.4453596,0.26629695296287537,0.6472777724266052
