,time,event
44588,16334.161620370369,3
44589,16334.161770833334,3
44590,16334.16207175926,3
44591,16334.1621875,3
44592,16334.162337962964,3
44593,16334.162592592593,3
44594,16334.162789351853,3
44595,16334.16292824074,3
44596,16334.163182870368,3
44597,16334.163425925924,3
44598,16334.163460648148,3
44599,16334.163726851853,3
44600,16334.163854166667,3
44601,16334.16417824074,3
44602,16334.164328703704,3
44603,16334.164456018518,3
44604,16334.164768518518,3
44605,16334.164861111109,3
44606,16334.164988425926,3
44607,16334.165254629632,3
44608,16334.16539351852,3
44609,16334.165671296296,3
44610,16334.165798611111,3
44611,16334.166064814817,3
44612,16334.166215277775,3
44613,16334.166354166666,3
44614,16334.166620370368,3
44615,16334.166747685184,3
44616,16334.166944444443,3
44617,16334.167141203703,3
44618,16334.167361111111,3
44619,16334.167569444444,3
44620,16334.167743055557,3
44621,16334.167881944444,3
44622,16334.168136574071,3
44623,16334.16835648148,3
44624,16334.168483796297,3
44625,16334.16875,3
44626,16334.168935185186,3
44627,16334.169027777778,3
44628,16334.169305555557,3
44629,16334.169432870369,3
44630,16334.169745370371,3
44631,16334.16988425926,3
44632,16334.170011574071,3
44633,16334.170324074075,3
44634,16334.170393518518,3
44635,16334.170532407406,3
44636,16334.170798611109,3
44637,16334.170949074074,3
44638,16334.171122685186,3
44639,16334.171412037036,3
44640,16334.171597222225,3
44641,16334.171828703704,3
44642,16334.171967592592,3
44643,16334.172372685183,3
44644,16352.082141203704,1
44645,16359.327164351853,3
44646,16359.327430555557,3
44647,16359.460543981482,2
44648,16359.4609375,2
44649,16362.460578703704,2
44650,16362.460844907408,2
44651,16363.086527777778,2
44652,16363.086851851853,2
44653,16363.086932870368,5
44654,16363.087222222222,5
44655,16363.088020833333,2
44656,16363.096412037035,2
44657,16363.096574074074,2
44658,16363.109722222222,6
44659,16363.177106481482,3
44660,16363.198726851853,3
44661,16365.46016203704,2
44662,16365.460277777778,5
44663,16365.460590277778,5
44664,16366.534004629631,2
44665,16367.254444444443,3
44666,16367.261805555556,6
44667,16367.29820601852,3
44668,16367.298298611111,3
44669,16367.309201388889,2
44670,16367.309224537035,2
44671,16367.309247685183,5
44672,16367.309270833333,5
44673,16389.629016203704,1
44674,16389.640972222223,6
44675,16390.02741898148,1
44676,16390.034421296295,1
44677,16393.87068287037,1
44678,16393.870717592592,1
44679,16394.061875,3
44680,16394.092025462964,3
44681,16394.1065625,3
44682,16395.556400462963,1
44684,16398.07321759259,1
44683,16398.07321759259,1
44685,16398.07324074074,1
44686,16398.073680555557,1
44687,16407.376064814816,2
44688,16414.46597222222,6
44689,16415.289166666666,3
44690,16415.292847222223,3
44691,16415.294791666667,2
44692,16441.168472222223,1
44693,16441.16849537037,1
44694,16441.25435185185,3
44695,16475.054270833334,1
44696,16509.21866898148,3
