,time,event
221275,16316.397905092594,1
221276,16316.398217592592,1
221277,16317.053217592593,1
221278,16317.053379629631,1
221279,16317.20796296296,1
221280,16320.346840277778,1
221281,16342.471226851852,0
221282,16363.69233796296,2
221285,16370.706296296297,1
221283,16370.706296296297,1
221284,16370.706296296297,1
221286,16370.707824074074,1
221287,16370.7090625,1
221288,16370.711388888889,1
221289,16370.711956018518,1
221290,16370.712222222222,1
221291,16374.235462962964,0
221292,16395.258761574074,1
221293,16395.299756944445,1
221294,16395.299907407407,1
221295,16395.32986111111,6
221296,16395.47815972222,3
221297,16433.093946759258,2
221298,16448.926921296297,1
221299,16457.483067129633,2
221300,16457.483067129633,5
221301,16457.48309027778,5
221302,16457.483657407407,2
221303,16457.483657407407,5
221304,16465.24678240741,0
221305,16466.234409722223,4
221306,16466.238032407407,4
221307,16479.504270833335,2
221308,16486.287986111107,2
221309,16490.705416666668,2
