,Unnamed: 0,time,event
0,0,0.0,2.0
1,1,0.0,3.0
2,2,1.1574074074074074e-14,1.0
3,3,1.1574074074074074e-14,1.0
4,4,1.1574074074074074e-14,2.0
5,5,2.3148148148148147e-14,2.0
6,6,2.3148148148148147e-14,3.0
7,7,3.4722222222222224e-14,1.0
8,8,5.787037037037037e-14,4.0
9,9,5.787037037037037e-14,4.0
10,10,1.1574074074074073e-13,3.0
11,11,1.736111111111111e-13,0.0
12,12,1.8518518518518518e-13,3.0
13,13,1.8518518518518518e-13,3.0
14,14,1.8518518518518518e-13,3.0
15,15,1.8518518518518518e-13,3.0
16,16,1.8518518518518518e-13,1.0
17,17,1.8518518518518518e-13,3.0
18,18,1.8518518518518518e-13,2.0
19,19,1.8518518518518518e-13,1.0
20,20,1.8518518518518518e-13,3.0
21,21,1.8518518518518518e-13,1.0
22,22,1.8518518518518518e-13,3.0
23,23,1.9675925925925925e-13,1.0
24,24,1.9675925925925925e-13,1.0
25,25,1.9675925925925925e-13,2.0
26,26,1.9675925925925925e-13,1.0
27,27,1.9675925925925925e-13,3.0
28,28,1.9675925925925925e-13,1.0
29,29,1.9675925925925925e-13,1.0
30,30,1.9675925925925925e-13,3.0
31,31,2.0833333333333332e-13,1.0
32,32,2.0833333333333332e-13,1.0
33,33,2.0833333333333332e-13,3.0
34,34,2.1990740740740742e-13,4.0
35,35,2.1990740740740742e-13,3.0
36,36,2.1990740740740742e-13,1.0
37,37,3.3564814814814817e-13,0.0
38,38,3.472222222222222e-13,2.0
39,39,3.587962962962963e-13,3.0
40,40,3.7037037037037036e-13,3.0
41,41,3.7037037037037036e-13,1.0
42,42,3.7037037037037036e-13,1.0
43,43,3.7037037037037036e-13,1.0
44,44,3.8194444444444445e-13,2.0
45,45,3.8194444444444445e-13,3.0
46,46,3.8194444444444445e-13,3.0
47,47,3.8194444444444445e-13,3.0
48,48,3.8194444444444445e-13,1.0
49,49,3.8194444444444445e-13,3.0
