,Unnamed: 0,time,event
0,0,0.0,4.0
1,1,0.0,1.0
2,2,0.0,3.0
3,3,1.1574074074074074e-14,4.0
4,4,2.3148148148148147e-14,0.0
5,5,2.3148148148148147e-14,3.0
6,6,2.3148148148148147e-14,2.0
7,7,2.3148148148148147e-14,3.0
8,8,3.4722222222222224e-14,3.0
9,9,3.4722222222222224e-14,0.0
10,10,3.4722222222222224e-14,0.0
11,11,3.4722222222222224e-14,0.0
12,12,4.6296296296296295e-14,3.0
13,13,4.6296296296296295e-14,3.0
14,14,4.6296296296296295e-14,2.0
15,15,4.6296296296296295e-14,3.0
16,16,4.6296296296296295e-14,3.0
17,17,4.6296296296296295e-14,3.0
18,18,9.259259259259259e-14,4.0
19,19,9.259259259259259e-14,1.0
20,20,9.259259259259259e-14,0.0
21,21,9.259259259259259e-14,3.0
22,22,1.0416666666666666e-13,2.0
23,23,1.736111111111111e-13,0.0
24,24,1.736111111111111e-13,3.0
25,25,1.736111111111111e-13,4.0
26,26,1.736111111111111e-13,3.0
27,27,2.4305555555555556e-13,0.0
28,28,2.8935185185185184e-13,1.0
29,29,2.8935185185185184e-13,2.0
30,30,2.8935185185185184e-13,2.0
31,31,3.240740740740741e-13,4.0
32,32,3.3564814814814817e-13,3.0
33,33,3.3564814814814817e-13,4.0
34,34,3.472222222222222e-13,2.0
35,35,3.587962962962963e-13,0.0
36,36,3.8194444444444445e-13,0.0
37,37,4.050925925925926e-13,4.0
38,38,4.1666666666666664e-13,4.0
39,39,4.2824074074074074e-13,1.0
40,40,4.2824074074074074e-13,1.0
41,41,4.2824074074074074e-13,1.0
42,42,4.2824074074074074e-13,0.0
43,43,4.2824074074074074e-13,3.0
44,44,4.3981481481481483e-13,2.0
45,45,4.3981481481481483e-13,4.0
46,46,4.513888888888889e-13,2.0
47,47,4.976851851851852e-13,2.0
48,48,5.208333333333334e-13,2.0
49,49,5.671296296296296e-13,0.0
