,time,event
0,16314.032673611111,4
1,16314.037268518518,4
2,16314.038252314816,4
3,16314.147870370369,3
4,16314.147870370369,4
5,16314.19453703704,4
6,16314.301620370368,3
7,16314.301620370368,4
8,16314.326921296297,4
9,16314.369282407408,4
10,16314.42136574074,4
11,16314.455208333333,1
12,16314.492465277775,4
13,16315.032569444444,1
14,16315.947650462964,4
15,16316.041145833333,4
16,16316.044618055557,4
17,16316.09730324074,4
18,16316.10855324074,4
19,16316.10925925926,4
20,16316.169837962963,4
21,16320.455902777778,3
22,16320.482175925928,1
23,16322.900381944444,1
24,16338.539826388891,2
25,16338.539849537035,2
26,16338.539849537035,5
27,16338.540671296296,2
28,16338.540671296296,5
29,16352.38542824074,0
30,16353.375949074074,0
31,16354.068368055556,0
32,16354.338032407408,0
33,16355.414583333333,6
34,16357.422557870368,2
35,16357.422557870368,5
36,16364.282673611111,1
37,16364.300474537036,1
38,16364.300729166667,1
39,16364.300902777775,1
40,16367.384722222225,6
41,16367.582916666664,3
42,16382.217766203703,1
43,16384.478530092594,1
44,16428.25726851852,0
45,16503.15939814815,5
46,16503.159513888888,5
47,16503.228587962964,5
48,16503.228726851852,5
