,id,time,event,option1
0,50975388,0.0,movie,
1,50975388,0.16972222222222222,entertainment,
2,50975388,0.1713773148148148,entertainment,
3,50975388,0.1758449074074074,daily life,
4,50975388,0.1765972222222222,daily life,
5,50975388,0.1774074074074074,daily life,
6,50975388,0.17833333333333334,daily life,
7,50975388,0.1797337962962963,daily life,
8,50975388,0.1808449074074074,others,
9,50975388,0.35258101851851853,sports,
10,50975388,0.35355324074074074,sports,
11,50975388,0.3543865740740741,sports,
12,50975388,0.3554050925925926,sports,
13,50975388,0.5061226851851852,others,
14,50975388,0.516712962962963,others,
15,50975388,0.6288078703703703,others,
16,50975388,0.6856018518518519,movie,
17,50975388,4.236967592592593,sports,
18,50975388,4.41369212962963,sports,
19,50975388,4.414756944444444,sports,
20,50975388,4.417372685185185,sports,
21,50975388,4.418217592592592,sports,
22,50975388,4.420509259259259,sports,
23,50975388,4.422476851851852,sports,
24,50975388,4.423819444444445,sports,
25,50975388,4.424560185185185,sports,
26,50975388,4.426909722222222,sports,
27,50975388,4.4289351851851855,sports,
28,50975388,4.430509259259259,sports,
29,50975388,4.431817129629629,sports,
30,50975388,4.433344907407408,sports,
31,50975388,4.434849537037037,sports,
32,50975388,4.4366666666666665,sports,
33,50975388,4.437974537037037,sports,
34,50975388,4.439224537037037,sports,
35,50975388,4.440798611111111,sports,
36,50975388,4.443946759259259,sports,
37,50975388,4.445057870370371,sports,
38,50975388,4.447847222222222,sports,
39,50975388,4.4526967592592595,sports,
40,50975388,4.454467592592593,sports,
41,50975388,4.4575810185185185,sports,
42,50975388,4.4596990740740745,sports,
43,50975388,4.465405092592593,sports,
44,50975388,4.46744212962963,sports,
45,50975388,4.4714583333333335,sports,
46,50975388,4.473344907407407,sports,
47,50975388,4.47787037037037,sports,
48,50975388,4.483900462962963,sports,
49,50975388,4.484710648148148,entertainment,
50,50975388,4.487106481481481,kids,
51,50975388,4.489594907407407,sports,
52,50975388,4.491666666666666,sports,
53,50975388,4.492523148148148,sports,
54,50975388,4.493298611111111,sports,
55,50975388,4.493912037037037,sports,
56,50975388,4.495324074074074,sports,
57,50975388,4.496458333333333,sports,
58,50975388,4.500231481481482,sports,
59,50975388,4.501886574074074,sports,
60,50975388,4.503668981481481,sports,
61,50975388,4.504918981481482,sports,
62,50975388,4.506296296296297,sports,
63,50975388,4.50787037037037,entertainment,
64,50975388,4.509305555555556,sports,
65,50975388,4.510115740740741,sports,
66,50975388,4.5130787037037035,sports,
67,50975388,4.517314814814815,sports,
68,50975388,4.517986111111111,sports,
69,50975388,4.518773148148148,entertainment,
70,50975388,4.5208912037037035,sports,
71,50975388,4.523321759259259,sports,
72,50975388,4.524768518518519,sports,
73,50975388,4.52675925925926,sports,
74,50975388,4.5289930555555555,sports,
75,50975388,4.530138888888889,kids,
76,50975388,4.5317592592592595,sports,
77,50975388,4.533946759259259,sports,
78,50975388,4.5349305555555555,sports,
79,50975388,4.535821759259259,sports,
80,50975388,4.537164351851852,sports,
81,50975388,4.538796296296296,sports,
82,50975388,4.540798611111111,sports,
83,50975388,4.542546296296297,sports,
84,50975388,4.545555555555556,sports,
85,50975388,4.548460648148148,sports,
86,50975388,4.550092592592593,sports,
87,50975388,4.552476851851852,sports,
88,50975388,4.554386574074074,sports,
89,50975388,4.557430555555555,sports,
90,50975388,4.560578703703704,sports,
91,50975388,4.5630092592592595,sports,
92,50975388,4.566828703703703,sports,
93,50975388,4.568796296296297,sports,
94,50975388,4.572256944444445,sports,
95,50975388,4.57363425925926,sports,
96,50975388,4.574456018518519,sports,
97,50975388,4.575138888888889,sports,
98,50975388,4.576006944444444,sports,
99,50975388,4.577581018518519,sports,
100,50975388,4.578842592592593,sports,
101,50975388,4.579780092592593,sports,
102,50975388,4.581331018518519,sports,
103,50975388,4.582881944444445,sports,
104,50975388,4.585069444444445,sports,
105,50975388,4.586226851851852,sports,
106,50975388,4.588159722222223,sports,
107,50975388,4.589837962962963,sports,
108,50975388,4.591284722222222,sports,
109,50975388,4.595243055555556,sports,
110,50975388,4.5975925925925925,sports,
111,50975388,4.599456018518518,sports,
112,50975388,4.600914351851852,sports,
113,50975388,4.603761574074074,sports,
114,50975388,4.606203703703704,sports,
115,50975388,4.609872685185185,sports,
116,50975388,4.612152777777778,sports,
117,50975388,4.613368055555555,kids,
118,50975388,4.614583333333333,sports,
119,50975388,4.617141203703704,sports,
120,50975388,4.61849537037037,sports,
121,50975388,4.620243055555555,sports,
122,50975388,4.621076388888889,sports,
123,50975388,4.623055555555555,kids,
124,50975388,4.624641203703704,sports,
125,50975388,4.627939814814815,sports,
126,50975388,4.629907407407408,sports,
127,50975388,4.654953703703704,sports,
128,50975388,4.65587962962963,sports,
129,50975388,4.657951388888889,sports,
130,50975388,4.658773148148148,sports,
131,50975388,4.659722222222222,sports,
132,50975388,4.661076388888889,sports,
133,50975388,4.662650462962963,sports,
134,50975388,4.663564814814815,sports,
135,50975388,4.6651388888888885,sports,
136,50975388,4.66587962962963,sports,
137,50975388,4.6665625,sports,
138,50975388,4.667326388888889,sports,
139,50975388,4.668541666666667,science,
140,50975388,4.67375,sports,
141,50975388,4.676446759259259,sports,
142,50975388,4.677002314814815,sports,
143,50975388,4.678460648148148,sports,
144,50975388,4.679837962962963,sports,
145,50975388,4.680659722222222,sports,
146,50975388,4.682013888888889,sports,
147,50975388,4.683263888888889,sports,
148,50975388,4.6839814814814815,sports,
149,50975388,4.684826388888889,sports,
150,50975388,4.687245370370371,sports,
151,50975388,4.688993055555556,sports,
152,50975388,4.68988425925926,sports,
153,50975388,4.690752314814815,sports,
154,50975388,4.691400462962963,sports,
155,50975388,4.692175925925926,sports,
156,50975388,4.693043981481481,sports,
157,50975388,4.693877314814815,sports,
158,50975388,4.6951273148148145,sports,
159,50975388,4.698217592592592,sports,
160,50975388,4.699085648148148,sports,
161,50975388,4.700057870370371,sports,
162,50975388,4.700891203703704,sports,
163,50975388,4.702905092592593,sports,
164,50975388,4.703703703703703,sports,
165,50975388,4.704259259259259,sports,
166,50975388,4.704907407407408,sports,
167,50975388,4.706377314814815,sports,
168,50975388,4.707372685185185,sports,
169,50975388,4.708645833333334,sports,
170,50975388,4.709444444444444,sports,
171,50975388,4.71005787037037,sports,
172,50975388,4.7153935185185185,sports,
173,50975388,4.717974537037037,sports,
174,50975388,4.719710648148149,sports,
175,50975388,4.721122685185185,sports,
176,50975388,4.722511574074074,sports,
177,50975388,4.7236921296296295,sports,
178,50975388,4.7257291666666665,sports,
179,50975388,4.726261574074074,sports,
180,50975388,4.728599537037037,sports,
181,50975388,4.729641203703704,sports,
182,50975388,4.730393518518518,sports,
183,50975388,4.7310185185185185,sports,
184,50975388,4.734363425925926,sports,
185,50975388,4.737766203703703,sports,
186,50975388,4.738449074074074,sports,
187,50975388,4.740636574074074,entertainment,
188,50975388,4.741990740740741,sports,
189,50975388,4.742928240740741,sports,
190,50975388,4.744907407407408,sports,
191,50975388,4.761435185185185,sports,
192,50975388,4.76207175925926,sports,
193,50975388,4.762835648148148,sports,
194,50975388,4.764699074074074,sports,
195,50975388,4.765300925925926,sports,
196,50975388,4.766006944444444,sports,
197,50975388,4.767743055555556,sports,
198,50975388,4.768923611111111,sports,
199,50975388,4.76974537037037,sports,
200,50975388,4.7704050925925925,sports,
201,50975388,4.7712615740740745,sports,
202,50975388,4.772141203703704,sports,
203,50975388,4.7730092592592595,sports,
204,50975388,4.773935185185185,sports,
205,50975388,4.775300925925926,sports,
206,50975388,4.776284722222222,sports,
207,50975388,4.777326388888889,sports,
208,50975388,4.778287037037037,sports,
209,50975388,4.779421296296296,sports,
210,50975388,4.780381944444445,sports,
211,50975388,4.781180555555555,sports,
212,50975388,4.782210648148149,kids,
213,50975388,4.783206018518518,sports,
214,50975388,4.784074074074074,sports,
215,50975388,4.784618055555556,sports,
216,50975388,4.785416666666666,sports,
217,50975388,4.786296296296296,sports,
218,50975388,4.786990740740741,sports,
219,50975388,4.789849537037037,sports,
220,50975388,4.790405092592593,sports,
221,50975388,4.791030092592592,movie,
222,50975388,4.79255787037037,sports,
223,50975388,4.794085648148148,sports,
224,50975388,4.796111111111111,sports,
225,50975388,4.796944444444445,sports,
226,50975388,4.797974537037037,sports,
227,50975388,4.798877314814815,sports,
228,50975388,4.801585648148148,sports,
229,50975388,4.803101851851852,sports,
230,50975388,4.805868055555556,sports,
231,50975388,4.806967592592593,sports,
232,50975388,4.807708333333333,sports,
233,50975388,4.8086574074074075,sports,
234,50975388,4.809618055555555,sports,
235,50975388,4.810370370370371,sports,
236,50975388,4.811157407407407,sports,
237,50975388,4.812974537037037,sports,
238,50975388,4.815810185185185,sports,
239,50975388,4.816898148148148,sports,
240,50975388,4.818645833333333,sports,
241,50975388,4.820416666666667,sports,
242,50975388,4.823101851851852,sports,
243,50975388,4.824814814814815,sports,
244,50975388,4.825775462962963,sports,
245,50975388,4.826435185185185,sports,
246,50975388,4.827395833333333,sports,
247,50975388,4.829050925925926,sports,
248,50975388,4.831261574074074,sports,
249,50975388,4.847164351851852,sports,
250,50975388,4.850949074074074,sports,
251,50975388,4.851840277777778,sports,
252,50975388,4.853923611111111,sports,
253,50975388,4.854907407407407,sports,
