,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,13,35
1,1,1,45,0
2,2,2,58,54
3,3,3,64,0
4,4,4,65,0
5,5,5,69,0
6,6,6,76,35
7,7,7,76,13
8,8,8,83,35
9,9,9,84,35
10,10,10,101,35
11,11,11,108,16
12,12,12,139,35
13,13,13,140,35
14,14,14,149,1
15,15,15,180,0
16,16,16,192,11
17,17,17,192,35
18,18,18,194,1
19,19,19,195,35
20,20,20,198,2
21,21,21,198,0
22,22,22,199,1
23,23,23,199,35
24,24,24,209,1
25,25,25,209,35
26,26,26,224,28
27,27,27,230,35
28,28,28,238,35
29,29,29,254,18
30,30,30,255,0
31,31,31,258,1
32,32,32,259,0
33,33,33,265,13
34,34,34,279,35
35,35,35,280,35
36,36,36,302,0
37,37,37,302,13
38,38,38,303,13
39,39,39,304,38
40,40,40,318,13
41,41,41,319,35
42,42,42,323,18
43,43,43,323,13
44,44,44,324,27
45,45,45,325,41
46,46,46,332,35
47,47,47,333,35
48,48,48,333,13
49,49,49,337,16
50,50,50,337,13
51,51,51,338,13
52,52,52,339,0
53,53,53,340,13
54,54,54,341,13
55,55,55,342,19
56,56,56,342,6
57,57,57,343,14
58,58,58,344,0
59,59,59,344,13
60,60,60,345,18
61,61,61,345,13
62,62,62,346,1
63,63,63,346,0
64,64,64,347,2
65,65,65,348,49
66,66,66,348,0
67,67,67,348,35
68,68,68,348,13
69,69,69,350,0
70,70,70,351,0
71,71,71,352,0
72,72,72,355,13
73,73,73,356,18
74,74,74,356,0
75,75,75,357,0
76,76,76,357,13
77,77,77,358,18
78,78,78,358,6
79,79,79,362,18
80,80,80,363,23
81,81,81,363,2
82,82,82,363,28
83,83,83,363,43
84,84,84,363,13
85,85,85,364,6
86,86,86,364,0
87,87,87,367,6
88,88,88,369,6
89,89,89,369,0
90,90,90,372,18
91,91,91,372,13
92,92,92,373,13
93,93,93,374,13
94,94,94,375,6
95,95,95,375,13
96,96,96,376,0
97,97,97,376,13
98,98,98,377,6
99,99,99,379,0
100,100,100,379,13
101,101,101,380,2
102,102,102,380,13
103,103,103,381,6
104,104,104,381,13
105,105,105,382,6
106,106,106,383,28
107,107,107,383,18
108,108,108,383,0
109,109,109,383,13
110,110,110,384,0
111,111,111,385,6
112,112,112,386,13
113,113,113,387,18
114,114,114,387,13
115,115,115,388,6
116,116,116,388,13
117,117,117,389,6
118,118,118,389,13
119,119,119,390,13
120,120,120,391,6
121,121,121,392,33
122,122,122,392,6
123,123,123,393,18
124,124,124,393,6
125,125,125,393,13
126,126,126,394,13
127,127,127,395,6
128,128,128,395,0
129,129,129,395,13
130,130,130,396,6
131,131,131,396,13
132,132,132,397,19
133,133,133,397,13
134,134,134,399,6
135,135,135,400,0
136,136,136,400,13
137,137,137,401,0
138,138,138,401,13
139,139,139,402,15
140,140,140,402,18
141,141,141,402,6
142,142,142,402,13
143,143,143,403,2
144,144,144,403,6
145,145,145,403,0
146,147,147,404,28
147,148,148,404,13
148,149,149,405,30
149,150,150,405,3
150,152,152,405,47
151,154,154,405,13
152,155,155,406,6
153,156,156,407,14
154,157,157,407,13
155,158,158,408,23
156,159,159,408,13
157,160,160,409,6
158,161,161,409,13
159,162,162,410,6
160,163,163,410,13
161,164,164,411,35
162,165,165,411,13
163,166,166,412,35
164,167,167,413,2
165,168,168,413,18
166,169,169,413,0
167,172,172,421,13
168,173,173,422,13
169,174,174,424,6
170,175,175,424,13
171,176,176,425,18
172,177,177,425,13
173,178,178,426,0
174,179,179,426,20
175,181,181,427,40
176,182,182,427,13
177,183,183,428,13
178,184,184,429,13
179,185,185,431,50
180,186,186,431,0
181,187,187,431,9
182,188,188,434,53
183,189,189,434,13
184,190,190,435,23
185,191,191,435,6
186,192,192,436,13
187,193,193,437,18
188,194,194,437,6
189,195,195,438,13
190,196,196,439,13
191,197,197,440,0
192,198,198,442,13
193,199,199,448,0
194,200,200,450,13
195,201,201,452,13
196,202,202,453,0
197,203,203,453,13
198,204,204,455,1
199,205,205,456,13
200,206,206,457,28
201,207,207,457,13
202,209,209,458,13
203,210,210,459,18
204,211,211,459,20
205,212,212,459,13
206,213,213,460,11
207,214,214,460,29
208,215,215,460,13
209,216,216,461,0
210,217,217,463,13
211,218,218,464,13
212,219,219,465,18
213,220,220,465,13
214,221,221,466,18
215,222,222,467,18
216,223,223,467,0
217,224,224,467,13
218,225,225,468,6
219,226,226,468,0
220,227,227,469,2
221,228,228,469,20
