,time,event
0,1,3
1,2,1
2,2,11
3,3,1
4,4,3
5,5,46
6,6,3
7,7,36
8,7,1
9,9,1
10,10,1
11,11,80
12,12,98
13,12,1
14,13,1
15,13,11
16,14,1
17,16,1
18,20,1
19,23,4
20,25,1
21,27,1
22,28,1
23,32,3
24,33,1
25,33,11
26,34,3
27,35,1
28,38,15
29,40,1
30,41,1
31,41,11
32,43,11
33,44,61
34,44,1
35,45,37
36,45,15
37,45,98
38,46,25
39,46,11
40,47,25
41,47,62
42,47,1
43,47,11
44,48,25
45,48,56
46,48,1
47,49,1
48,51,1
49,53,1
50,54,3
51,55,1
52,56,25
53,56,1
54,56,11
55,58,1
56,59,1
57,60,4
58,60,3
59,60,11
60,61,1
61,62,3
62,63,1
63,64,24
64,64,3
65,65,1
66,66,4
67,66,3
68,66,1
69,67,61
70,67,25
71,67,1
72,68,98
73,69,1
74,70,1
75,72,25
76,72,1
77,73,25
78,73,1
79,73,11
80,75,25
81,75,15
82,75,1
83,75,11
84,76,11
85,78,25
86,78,1
87,78,11
88,79,31
89,79,11
90,80,1
91,84,25
92,87,25
93,87,1
94,87,11
95,88,1
96,90,3
97,90,1
98,91,1
99,93,61
100,94,1
101,95,25
102,95,15
103,95,98
104,95,11
105,97,25
106,97,1
107,98,25
108,98,15
109,98,1
110,101,25
111,101,1
112,102,1
113,102,11
114,103,25
115,103,1
116,103,11
117,104,25
118,104,1
119,104,11
120,105,25
121,105,11
122,106,37
123,107,1
124,109,1
125,109,11
126,110,1
127,111,11
128,112,1
129,112,11
130,114,25
131,114,11
132,116,1
133,117,25
134,117,56
135,117,11
136,118,34
137,118,25
138,118,22
139,118,1
140,119,4
141,119,1
142,119,11
143,121,25
144,121,1
145,121,11
146,123,11
147,124,11
148,125,46
149,125,1
150,128,1
151,130,11
152,131,61
153,131,1
154,132,25
155,135,11
156,136,1
157,138,37
158,138,1
159,139,4
160,139,37
161,139,25
162,139,1
163,139,11
164,140,1
165,140,11
166,141,25
167,141,1
168,141,11
169,142,56
170,142,1
171,144,1
172,145,4
173,145,11
174,146,1
175,147,25
176,148,1
177,149,25
178,149,1
179,150,25
180,150,1
181,151,25
182,151,1
183,151,11
184,152,11
185,153,5
186,153,1
187,153,11
188,154,1
189,154,11
190,155,24
191,156,1
192,157,25
193,157,1
194,157,9
195,157,11
196,158,25
197,160,1
198,160,11
199,161,43
200,161,25
201,161,24
202,161,98
203,161,1
204,161,11
205,162,1
206,162,11
207,163,1
208,164,1
209,164,11
210,165,20
211,165,1
212,166,25
213,166,1
214,166,11
215,167,1
216,168,24
217,169,1
218,170,1
219,171,1
220,171,11
221,172,1
222,173,11
223,174,11
224,175,25
225,175,11
226,176,1
227,177,1
228,178,25
229,178,1
230,178,11
231,180,28
232,180,37
233,180,1
234,180,9
235,182,3
236,187,3
237,189,3
238,191,20
239,191,1
240,195,37
241,201,1
242,202,3
243,202,1
244,204,1
245,205,3
246,206,1
247,207,24
248,214,1
249,215,11
250,216,4
251,216,1
252,218,1
253,221,1
254,223,1
255,224,25
256,224,15
257,224,11
258,225,1
259,229,1
260,230,1
261,231,1
262,232,24
263,233,1
264,234,37
265,235,1
266,236,28
267,236,43
268,236,1
269,238,1
270,239,4
271,240,1
272,259,11
273,260,1
274,264,1
275,265,11
276,266,25
277,266,11
278,268,3
279,270,11
280,272,4
281,272,22
282,272,1
283,273,1
284,274,1
285,275,1
286,276,61
287,279,1
288,280,1
289,282,35
290,283,1
291,284,25
292,285,25
293,286,1
294,287,22
295,287,1
296,288,25
297,288,1
298,288,11
299,289,61
300,289,11
301,290,25
302,291,34
303,291,25
304,291,1
305,291,11
306,292,25
307,292,1
308,292,11
309,295,1
310,295,11
311,296,11
312,297,25
313,297,1
314,300,1
315,300,11
316,301,4
317,301,1
318,302,37
319,303,1
320,303,11
321,304,25
322,305,15
323,306,25
324,306,1
325,306,11
326,307,15
327,307,1
328,308,4
329,308,25
330,308,1
331,308,75
332,308,11
333,309,1
334,309,8
335,311,1
336,312,4
337,313,1
338,314,25
339,314,1
340,315,1
341,316,25
342,316,1
343,316,11
344,318,3
345,318,1
346,319,1
347,320,3
348,321,1
349,322,4
350,323,1
351,324,1
352,325,1
353,326,1
354,327,18
355,328,1
356,329,28
357,331,15
358,331,1
359,331,11
360,334,37
361,334,1
362,335,25
363,335,1
364,335,11
365,336,25
366,338,34
367,338,25
368,338,1
369,338,9
370,339,1
371,341,37
372,341,1
373,342,25
374,342,11
375,343,1
376,347,61
377,347,1
378,349,37
379,353,35
380,354,25
381,354,15
382,354,1
383,354,11
384,355,1
385,355,11
386,356,25
387,356,1
388,357,25
389,357,11
390,358,1
391,360,37
392,360,25
393,360,9
394,361,3
395,361,1
396,362,25
397,362,11
398,363,1
399,364,25
400,364,1
401,365,11
402,366,28
403,366,1
404,367,3
405,368,36
