,time,event
0,1,3
1,1,1
2,4,11
3,6,9
4,6,11
5,7,11
6,9,16
7,9,3
8,9,11
9,10,3
10,10,11
11,13,11
12,14,24
13,14,18
14,14,1
15,15,3
16,15,1
17,16,3
18,17,5
19,18,25
20,23,46
21,24,4
22,27,1
23,28,1
24,28,11
25,29,1
26,30,15
27,30,1
28,33,1
29,34,74
30,34,1
31,35,1
32,35,11
33,39,1
34,48,3
35,49,3
36,51,1
37,52,1
38,53,1
39,54,26
40,54,1
41,54,11
42,55,57
43,55,1
44,55,11
45,56,24
46,56,3
47,56,1
48,56,11
49,59,11
50,60,3
51,61,1
52,62,74
53,62,57
54,62,3
55,62,1
56,62,11
57,63,1
58,64,1
59,64,9
60,65,4
61,65,1
62,66,23
63,66,24
64,66,1
65,67,1
66,68,1
67,68,11
68,70,34
69,70,57
70,70,2
71,70,24
72,71,18
73,72,1
74,72,11
75,73,18
76,73,11
77,74,2
78,74,1
79,75,3
80,76,2
81,76,1
82,79,1
83,80,1
84,81,4
85,82,1
86,83,2
87,83,11
88,85,34
89,86,3
90,87,1
91,88,2
92,88,24
93,88,1
94,88,11
95,89,11
96,90,11
97,92,15
98,92,1
99,93,74
100,93,1
101,94,1
102,94,9
103,95,1
104,96,2
105,96,11
106,97,2
107,97,3
108,98,26
109,98,1
110,98,11
111,99,1
112,100,18
113,100,1
114,100,11
115,102,3
116,102,1
117,102,11
118,103,1
119,104,3
120,111,4
121,111,1
122,112,2
123,112,18
124,112,1
125,113,1
126,114,3
127,117,2
128,117,11
129,118,5
130,118,3
131,122,3
132,122,9
133,123,74
134,124,2
135,125,34
136,125,2
137,125,1
138,127,18
139,127,1
140,128,2
141,128,1
142,128,9
143,132,2
144,133,1
145,133,11
146,136,1
147,137,57
148,137,3
149,137,1
150,137,9
151,138,23
152,138,1
153,139,1
154,139,11
155,140,3
156,143,6
157,144,1
158,146,9
159,150,9
160,152,6
161,152,26
162,152,18
163,152,9
164,152,11
165,153,57
166,153,2
167,153,3
168,153,1
169,154,2
170,154,1
171,155,1
172,155,11
173,157,3
174,159,11
175,160,1
176,160,11
177,161,1
178,161,11
179,162,1
180,162,11
181,164,1
182,165,16
183,165,1
184,165,9
185,166,1
186,167,1
187,167,11
188,168,3
189,169,1
190,170,4
191,170,3
192,170,1
193,170,11
194,171,1
195,172,2
196,172,11
197,173,11
198,174,55
199,174,111
200,174,1
201,174,11
202,175,2
203,175,55
204,175,111
205,175,1
206,176,1
207,177,1
208,179,1
209,180,1
210,181,55
211,181,1
212,182,21
213,182,1
214,182,11
215,183,46
216,183,9
217,183,11
218,184,1
219,185,1
220,185,11
221,186,15
222,186,55
223,186,1
224,187,15
225,187,2
226,187,3
227,188,57
228,188,1
229,188,9
230,188,11
231,189,1
232,190,2
233,191,11
234,192,1
235,193,11
236,194,1
237,195,2
238,195,11
239,196,67
240,196,1
241,196,11
242,197,1
243,198,1
244,198,11
245,199,1
246,200,1
247,201,1
248,202,3
249,203,15
250,203,2
251,203,1
252,203,11
253,205,1
254,207,1
255,208,1
256,211,1
257,213,46
258,213,3
259,214,1
260,215,3
261,218,2
262,218,1
263,219,3
264,219,1
265,220,1
266,221,1
267,222,1
268,223,109
269,223,2
270,223,1
271,224,2
272,224,1
273,225,1
274,226,1
275,227,2
276,227,1
277,228,1
278,229,1
279,230,11
280,231,1
281,232,31
282,232,1
283,232,11
284,233,1
285,234,1
286,235,82
287,235,111
288,235,1
289,236,1
290,237,57
291,237,1
292,237,11
293,238,24
294,238,1
295,238,11
296,239,1
297,240,1
298,242,1
299,243,1
300,244,2
301,244,1
302,245,1
303,246,3
304,246,1
305,247,1
306,248,1
307,250,55
308,250,1
309,250,11
310,251,15
311,252,2
312,252,77
313,253,57
314,253,24
315,253,1
316,254,3
317,255,1
318,256,2
319,257,1
320,258,2
321,258,1
322,260,2
323,263,1
324,264,1
325,267,1
326,268,3
327,269,8
328,270,3
329,270,1
330,271,1
331,272,57
332,272,24
333,272,11
334,273,57
335,275,11
336,276,2
337,276,1
338,276,11
339,277,1
340,277,11
341,278,1
342,278,11
343,279,2
344,279,24
345,279,1
346,280,2
347,281,3
348,281,1
349,282,3
350,284,3
351,285,1
352,286,55
353,287,2
354,287,1
355,287,75
356,287,50
357,287,11
358,288,109
359,288,24
360,288,1
361,289,109
362,289,1
363,289,50
364,290,2
365,290,1
366,290,50
367,290,9
368,291,77
369,291,9
370,291,11
371,292,1
372,292,11
373,293,26
374,293,1
375,293,11
376,294,25
377,294,1
378,295,147
379,296,147
380,296,1
381,296,9
382,296,11
383,297,1
384,297,9
385,297,11
386,298,1
387,299,1
388,301,17
389,301,1
390,303,1
391,303,11
392,304,3
393,304,1
394,305,3
395,305,1
396,306,57
397,306,1
398,306,11
399,307,1
400,309,36
401,309,1
402,309,11
403,310,9
404,311,1
405,312,11
406,313,31
407,313,15
408,314,2
409,314,12
410,314,9
411,315,12
412,316,3
413,316,12
414,318,1
415,319,3
416,319,1
417,319,12
418,320,109
419,320,15
420,320,1
421,322,3
422,322,1
423,323,1
424,324,1
425,325,109
426,325,1
427,326,1
428,327,109
429,327,1
430,328,36
431,328,1
432,328,11
433,329,109
434,329,1
435,330,109
436,330,11
437,331,11
438,332,109
439,332,3
440,332,9
441,334,1
442,335,12
443,336,109
444,336,2
445,336,16
446,336,1
447,337,109
448,337,1
449,337,11
450,339,109
451,340,109
452,340,1
453,343,18
454,343,1
455,344,31
456,345,3
457,346,1
458,347,1
459,349,1
460,350,3
461,350,1
462,351,1
463,352,1
464,352,11
465,353,1
466,353,11
467,354,1
468,354,11
469,355,1
470,355,9
471,356,1
472,356,11
473,358,57
474,358,2
475,358,1
476,358,11
477,359,11
478,360,36
479,360,1
480,361,1
481,362,1
482,363,24
483,363,3
484,363,1
485,364,57
486,364,2
487,364,24
488,364,1
489,369,109
490,369,11
491,370,109
492,370,11
493,372,109
494,372,1
495,373,109
496,374,109
497,374,45
498,375,45
499,376,3
500,376,1
501,377,2
502,377,1
503,379,1
504,380,1
505,381,1
506,382,109
507,382,3
508,382,1
509,384,1
510,387,11
511,388,1
512,389,3
513,390,1
514,390,11
515,391,1
516,391,11
517,392,55
518,392,1
519,393,1
520,394,31
521,394,55
522,395,1
523,396,11
524,397,3
525,397,1
526,397,9
527,397,10
528,398,1
529,398,12
530,400,1
531,401,1
532,401,11
533,402,1
534,402,11
535,404,1
536,405,1
537,406,1
538,407,1
539,408,1
540,409,4
541,409,1
542,410,33
543,410,1
544,411,1
545,411,9
546,412,3
547,412,11
548,413,12
549,413,11
550,414,3
551,414,12
552,416,57
553,416,1
554,417,1
555,417,11
556,418,55
557,418,1
558,419,55
559,419,45
560,419,1
561,419,12
562,420,46
563,420,2
564,420,55
565,421,31
566,421,1
567,422,45
568,422,1
569,423,1
570,424,1
571,425,1
572,426,24
573,427,1
574,429,1
575,429,11
576,430,1
577,432,57
578,432,11
579,438,1
580,439,1
581,440,3
582,440,1
583,442,1
584,443,1
585,444,3
586,444,1
587,445,48
588,446,1
589,447,1
590,448,2
591,448,1
592,448,11
593,449,31
594,449,1
595,449,11
596,450,4
597,450,1
598,451,1
599,451,11
600,452,1
601,454,1
602,455,1
603,456,3
604,456,1
605,457,29
606,457,53
