,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,1,47
1,1,1,11,47
2,2,2,13,47
3,3,3,19,0
4,4,4,23,38
5,5,5,24,4
6,6,6,34,38
7,7,7,34,47
8,8,8,41,38
9,9,9,44,38
10,10,10,44,50
11,11,11,50,27
12,12,12,50,4
13,13,13,51,27
14,14,14,51,4
15,15,15,52,27
16,16,16,52,4
17,17,17,53,47
18,18,18,55,47
19,19,19,61,47
20,20,20,62,38
21,21,21,64,27
22,22,22,65,27
23,23,23,65,4
24,24,24,68,0
25,25,25,69,38
26,26,26,69,13
27,27,27,73,47
28,28,28,76,38
29,29,29,77,47
30,30,30,85,47
31,31,31,90,38
32,32,32,90,47
33,33,33,91,47
34,34,34,94,0
35,35,35,95,27
36,36,36,95,47
37,37,37,96,27
38,38,38,96,4
39,39,39,99,47
40,40,40,102,47
41,41,41,110,1
42,42,42,117,27
43,43,43,117,4
44,44,44,117,0
45,45,45,118,47
46,46,46,123,27
47,47,47,124,27
48,48,48,125,38
49,49,49,127,38
50,50,50,129,0
51,51,51,133,38
52,52,52,134,1
53,53,53,139,47
54,54,54,150,0
55,55,55,157,47
56,56,56,159,47
57,57,57,163,38
58,58,58,165,0
59,59,59,168,47
60,60,60,171,27
61,61,61,173,47
62,62,62,174,15
63,63,63,174,27
64,64,64,175,38
65,65,65,175,47
66,66,66,175,1
67,67,67,176,13
68,68,68,178,4
69,69,69,179,4
70,70,70,179,0
71,71,71,180,4
72,72,72,180,13
73,73,73,181,27
74,74,74,183,4
75,75,75,184,27
76,76,76,184,4
77,77,77,185,27
78,78,78,186,47
79,79,79,193,2
80,80,80,193,27
81,81,81,194,47
82,82,82,196,0
83,83,83,197,47
84,84,84,198,38
85,85,85,199,47
86,86,86,201,27
87,87,87,203,47
88,88,88,205,0
89,89,89,206,4
90,90,90,206,52
91,91,91,206,13
92,92,92,208,27
93,93,93,210,47
94,94,94,211,38
95,95,95,211,13
96,96,96,212,27
97,97,97,213,54
98,98,98,214,27
99,99,99,216,13
100,100,100,217,5
101,101,101,217,2
102,102,102,218,27
103,103,103,218,4
104,104,104,219,27
105,105,105,219,4
106,106,106,220,27
107,107,107,220,4
108,108,108,220,47
109,109,109,223,38
110,110,110,224,0
111,111,111,225,4
112,112,112,226,27
113,113,113,226,13
114,114,114,227,27
115,115,115,227,0
116,116,116,228,27
117,117,117,228,47
118,118,118,229,27
119,119,119,230,38
120,120,120,231,47
121,121,121,234,27
122,122,122,235,13
123,123,123,237,38
124,124,124,240,4
125,125,125,241,27
126,126,126,241,4
127,127,127,242,27
128,128,128,242,47
129,129,129,243,27
130,130,130,243,0
131,131,131,247,4
132,132,132,248,4
133,133,133,249,27
134,134,134,249,4
135,135,135,250,27
136,136,136,251,38
137,137,137,253,47
138,138,138,257,4
139,139,139,258,38
140,140,140,260,47
141,141,141,261,38
142,142,142,261,1
143,143,143,267,38
