,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,0
1,1,1,3,39
2,2,2,3,13
3,3,3,4,39
4,4,4,5,27
5,5,5,5,0
6,6,6,6,0
7,7,7,8,6
8,8,8,9,24
9,9,9,15,13
10,10,10,17,13
11,11,11,22,36
12,12,12,22,0
13,13,13,24,2
14,14,14,24,0
15,15,15,25,0
16,16,16,26,1
17,17,17,26,0
18,18,18,26,13
19,19,19,29,36
20,20,20,29,0
21,21,21,29,13
22,22,22,30,11
23,23,23,30,4
24,24,24,30,0
25,25,25,31,0
26,26,26,32,1
27,27,27,32,0
28,28,28,33,8
29,29,29,33,0
30,30,30,34,1
31,31,31,42,14
32,32,32,42,0
33,33,33,43,0
34,34,34,46,13
35,36,36,47,0
36,37,37,47,13
37,38,38,48,20
38,39,39,51,11
39,40,40,52,0
40,41,41,55,0
41,42,42,57,24
42,43,43,57,0
43,44,44,58,27
44,45,45,58,0
45,46,46,59,0
46,47,47,60,4
47,48,48,63,6
48,49,49,63,0
49,50,50,65,4
50,51,51,65,0
51,52,52,68,0
52,53,53,68,13
53,54,54,70,0
54,55,55,72,4
55,56,56,75,0
56,57,57,80,1
57,58,58,80,13
58,59,59,81,4
59,60,60,81,0
60,61,61,83,0
61,62,62,84,0
62,63,63,85,45
63,64,64,86,0
64,65,65,87,0
65,66,66,90,13
66,67,67,92,4
67,68,68,93,13
68,69,69,98,0
69,70,70,99,0
70,71,71,100,4
71,72,72,104,0
72,73,73,105,0
73,74,74,117,45
74,75,75,118,4
75,76,76,118,0
76,77,77,119,0
77,78,78,137,13
78,79,79,141,13
79,80,80,144,13
80,81,81,145,0
81,82,82,147,45
82,83,83,148,0
83,84,84,165,0
84,85,85,177,4
85,86,86,177,0
86,87,87,178,0
87,88,88,181,0
88,89,89,192,3
89,90,90,198,4
90,91,91,198,0
91,92,92,199,39
92,93,93,199,0
93,94,94,205,1
94,95,95,208,0
95,96,96,214,4
96,97,97,214,1
97,98,98,214,0
98,99,99,214,20
99,100,100,217,0
100,101,101,219,24
101,102,102,219,1
102,103,103,221,0
103,104,104,222,15
104,105,105,222,0
105,106,106,223,0
106,107,107,224,0
107,108,108,225,0
108,109,109,225,13
109,110,110,227,0
110,111,111,228,4
111,112,112,228,0
112,113,113,229,4
113,114,114,229,0
114,115,115,230,36
115,116,116,232,0
116,117,117,233,0
117,118,118,234,0
118,119,119,236,1
119,120,120,239,4
120,121,121,240,0
121,122,122,241,0
122,123,123,241,13
123,124,124,242,0
124,125,125,243,27
125,126,126,243,24
126,127,127,243,0
127,128,128,244,4
128,129,129,245,2
129,130,130,245,51
130,131,131,245,0
131,132,132,247,0
132,133,133,248,0
133,134,134,249,0
134,135,135,250,0
135,136,136,251,13
136,137,137,252,4
137,138,138,253,0
138,139,139,254,0
139,140,140,255,1
140,141,141,256,0
141,142,142,257,1
142,143,143,257,0
143,144,144,257,13
144,145,145,258,4
145,146,146,258,1
146,147,147,259,0
147,148,148,259,13
148,149,149,260,0
149,150,150,261,0
150,151,151,262,4
151,152,152,262,0
152,153,153,262,13
153,154,154,263,4
154,156,156,264,0
155,157,157,265,3
156,158,158,265,6
157,159,159,265,13
158,160,160,266,14
159,161,161,268,1
160,162,162,268,0
161,163,163,269,0
162,164,164,269,13
163,165,165,270,4
164,166,166,270,13
165,167,167,271,1
166,168,168,271,0
167,169,169,271,13
168,170,170,272,4
169,171,171,273,4
170,172,172,273,24
171,173,173,273,0
172,174,174,274,27
173,175,175,274,0
174,176,176,275,4
175,177,177,275,0
176,178,178,276,0
177,179,179,276,13
178,180,180,277,0
179,181,181,278,0
180,182,182,279,4
181,183,183,280,0
182,184,184,281,0
183,185,185,282,0
184,186,186,283,0
185,187,187,284,2
186,188,188,284,4
187,189,189,284,0
188,190,190,285,13
189,191,191,286,0
190,192,192,288,0
191,193,193,289,0
192,194,194,290,4
193,195,195,290,0
194,196,196,291,13
195,197,197,292,0
196,198,198,293,4
197,199,199,293,0
198,200,200,294,6
199,201,201,294,0
200,202,202,294,13
201,203,203,295,33
202,204,204,295,0
203,206,206,296,1
204,207,207,296,0
205,208,208,297,0
206,209,209,298,1
207,210,210,298,0
208,211,211,298,13
209,212,212,299,0
210,213,213,302,0
211,214,214,303,24
212,215,215,303,0
213,216,216,304,0
214,217,217,305,0
215,218,218,306,0
216,219,219,307,3
217,220,220,307,4
218,221,221,307,6
219,222,222,307,0
220,223,223,308,4
221,224,224,308,0
222,225,225,309,0
223,226,226,310,27
224,227,227,310,0
225,228,228,312,0
226,229,229,313,6
227,230,230,314,0
228,231,231,315,0
229,232,232,316,0
230,233,233,317,0
231,234,234,317,13
232,235,235,318,4
233,236,236,318,0
234,237,237,318,13
235,238,238,319,0
236,239,239,320,4
237,240,240,320,0
238,241,241,320,13
239,242,242,321,0
240,243,243,322,0
241,244,244,322,13
242,245,245,324,0
243,246,246,326,1
244,247,247,326,13
245,248,248,327,6
246,249,249,327,0
247,250,250,328,15
248,251,251,328,1
249,252,252,329,4
250,253,253,330,13
251,254,254,331,0
252,255,255,332,34
253,256,256,332,0
254,257,257,332,13
255,258,258,333,24
256,259,259,333,0
257,260,260,334,50
258,261,261,334,6
259,262,262,334,0
260,263,263,335,6
261,264,264,335,0
262,265,265,335,26
263,266,266,336,17
264,267,267,336,0
265,268,268,336,13
266,269,269,337,6
267,270,270,337,0
268,271,271,338,0
269,272,272,339,2
270,273,273,339,0
271,274,274,340,6
272,275,275,340,0
273,276,276,341,2
274,277,277,341,4
275,278,278,341,17
276,279,279,341,6
277,280,280,341,0
278,281,281,341,13
279,282,282,342,0
280,283,283,343,28
