,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,0
1,1,1,0,13
2,2,2,1,0
3,3,3,2,0
4,4,4,3,4
5,5,5,3,0
6,6,6,4,36
7,7,7,4,0
8,8,8,5,36
9,9,9,5,0
10,10,10,6,0
11,11,11,7,0
12,12,12,10,13
13,13,13,11,4
14,14,14,11,0
15,15,15,12,0
16,16,16,13,18
17,17,17,13,0
18,18,18,13,13
19,19,19,15,0
20,20,20,16,0
21,21,21,17,0
22,22,22,18,4
23,23,23,20,56
24,24,24,20,0
25,25,25,21,13
26,26,26,24,0
27,27,27,25,0
28,28,28,33,36
29,29,29,33,56
30,30,30,33,13
31,31,31,34,4
32,32,32,34,18
33,34,34,34,14
34,35,35,34,13
35,36,36,37,36
36,37,37,37,0
37,38,38,41,14
38,39,39,42,0
39,40,40,42,13
40,41,41,47,56
41,42,42,48,18
42,43,43,48,0
43,44,44,48,13
44,45,45,49,13
45,46,46,53,0
46,47,47,54,2
47,48,48,54,0
48,49,49,58,0
49,50,50,59,4
50,51,51,59,0
51,52,52,67,14
52,53,53,67,17
53,54,54,68,0
54,55,55,69,0
55,56,56,70,0
56,57,57,71,0
57,58,58,86,18
58,59,59,87,0
59,60,60,88,0
60,61,61,93,18
61,62,62,93,0
62,63,63,94,2
63,64,64,94,4
64,65,65,94,18
65,66,66,95,18
66,67,67,95,56
67,68,68,95,0
68,69,69,95,7
69,70,70,96,0
70,71,71,97,36
71,72,72,97,4
72,73,73,97,13
73,74,74,98,0
74,75,75,99,4
75,76,76,101,0
76,77,77,117,18
77,78,78,117,0
78,79,79,118,0
79,80,80,118,13
80,81,81,121,4
81,82,82,122,56
82,84,84,122,0
83,85,85,123,36
84,86,86,123,18
85,87,87,123,0
86,88,88,124,4
87,89,89,124,18
88,90,90,124,56
89,91,91,124,0
90,92,92,124,13
91,93,93,125,56
92,94,94,125,0
93,95,95,126,4
94,96,96,127,4
95,97,97,127,0
96,98,98,128,0
97,99,99,129,0
98,100,100,134,0
99,101,101,146,0
100,102,102,153,0
101,103,103,153,13
102,104,104,154,4
103,105,105,155,4
