,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,5
1,1,1,1,7
2,2,2,5,28
3,3,3,5,18
4,4,4,5,0
5,5,5,6,18
6,7,7,6,45
7,8,8,6,6
8,9,9,6,0
9,10,10,8,0
10,11,11,9,2
11,12,12,9,56
12,13,13,9,14
13,14,14,9,0
14,15,15,11,0
15,16,16,12,1
16,17,17,12,0
17,18,18,16,18
18,19,19,19,0
19,20,20,20,0
20,21,21,22,0
21,22,22,24,5
22,23,23,24,18
23,24,24,24,1
24,25,25,25,0
25,26,26,28,15
26,27,27,28,3
27,28,28,29,18
28,29,29,29,0
29,30,30,30,0
30,31,31,31,0
31,32,32,32,0
32,33,33,34,0
33,34,34,37,1
34,35,35,37,0
35,36,36,38,10
36,37,37,38,0
37,38,38,38,13
38,39,39,39,0
39,40,40,40,0
40,42,42,42,19
41,43,43,44,7
42,44,44,45,18
43,45,45,45,0
44,46,46,46,7
45,47,47,47,0
46,48,48,48,28
47,49,49,48,1
48,50,50,49,18
49,51,51,49,0
50,52,52,50,0
51,53,53,53,0
52,54,54,53,48
53,55,55,53,7
54,56,56,55,18
55,57,57,56,0
56,58,58,58,0
57,59,59,59,0
58,60,60,60,1
59,61,61,60,0
60,62,62,62,2
61,63,63,62,0
62,64,64,63,0
63,65,65,64,0
64,66,66,65,0
65,68,68,66,12
66,69,69,66,20
67,70,70,68,1
68,71,71,68,0
69,72,72,69,0
70,73,73,70,18
71,74,74,72,0
72,75,75,72,48
73,76,76,73,0
74,77,77,76,18
75,78,78,76,0
76,79,79,77,1
77,80,80,79,0
78,81,81,81,28
79,82,82,81,0
80,83,83,82,0
81,84,84,83,18
82,85,85,84,18
83,86,86,84,0
84,88,88,87,18
85,89,89,87,0
86,90,90,89,0
87,91,91,90,2
88,92,92,90,0
89,93,93,91,18
90,94,94,91,0
91,95,95,92,12
92,96,96,92,14
93,97,97,92,0
94,99,99,94,5
95,100,100,94,18
96,101,101,94,19
97,102,102,95,28
98,103,103,95,0
99,104,104,96,0
100,106,106,97,6
101,107,107,97,0
102,108,108,98,8
103,109,109,98,51
104,110,110,98,12
105,111,111,98,14
106,112,112,98,1
107,113,113,98,0
108,114,114,99,0
109,115,115,100,1
110,116,116,101,18
111,117,117,102,0
112,118,118,107,18
113,119,119,107,0
114,120,120,108,5
115,121,121,108,0
116,122,122,110,0
117,123,123,111,0
118,124,124,112,5
119,125,125,112,18
120,126,126,112,0
121,127,127,112,13
122,128,128,114,45
123,129,129,115,0
124,130,130,116,0
125,131,131,117,0
126,132,132,118,18
127,133,133,118,0
128,134,134,119,0
129,135,135,120,0
130,136,136,121,0
131,137,137,122,0
132,138,138,123,5
133,139,139,123,1
134,140,140,123,0
135,141,141,124,0
136,142,142,125,18
137,143,143,126,0
138,144,144,127,5
139,145,145,128,0
140,146,146,129,28
141,148,148,133,18
142,149,149,133,0
143,150,150,136,5
144,151,151,136,1
145,152,152,137,5
146,153,153,138,57
147,154,154,139,0
148,155,155,140,0
149,156,156,142,18
150,157,157,142,0
151,158,158,143,28
152,159,159,143,0
153,160,160,144,0
154,161,161,147,3
155,162,162,147,18
156,163,163,147,56
157,164,164,147,0
158,165,165,148,2
159,166,166,148,28
160,167,167,148,7
161,168,168,151,0
162,169,169,152,0
163,170,170,153,18
164,171,171,153,0
165,172,172,154,0
166,173,173,155,0
167,174,174,157,0
168,175,175,158,0
169,176,176,159,18
170,177,177,159,0
171,178,178,160,0
172,179,179,161,0
173,180,180,162,18
174,181,181,162,1
175,182,182,162,0
176,183,183,163,1
177,184,184,163,0
178,185,185,163,13
179,186,186,164,0
180,187,187,165,0
181,188,188,166,0
182,189,189,167,0
183,190,190,168,0
184,191,191,169,18
185,192,192,169,0
186,193,193,170,0
187,194,194,171,0
188,195,195,172,1
189,196,196,173,0
190,197,197,175,44
191,198,198,176,0
192,199,199,177,18
193,200,200,178,0
194,201,201,179,0
195,202,202,180,28
196,203,203,180,49
197,204,204,180,43
198,205,205,180,13
199,206,206,182,2
200,207,207,182,10
201,208,208,182,0
202,209,209,183,0
203,210,210,184,18
204,211,211,184,0
205,212,212,188,18
206,213,213,188,0
207,214,214,190,4
208,215,215,190,0
209,216,216,192,18
210,217,217,192,56
211,218,218,192,1
212,219,219,192,0
213,220,220,193,0
214,221,221,194,0
215,222,222,195,0
216,223,223,196,0
217,224,224,197,18
218,225,225,200,0
219,226,226,201,0
220,228,228,202,0
221,229,229,203,18
222,230,230,204,1
223,231,231,205,16
224,232,232,206,15
225,233,233,206,0
226,234,234,207,0
227,235,235,208,18
228,236,236,208,0
229,237,237,211,0
230,238,238,212,0
231,239,239,218,0
232,240,240,220,18
233,241,241,220,56
234,242,242,220,0
235,243,243,221,0
236,244,244,222,0
237,246,246,223,0
238,247,247,224,18
239,248,248,225,0
240,249,249,226,2
241,250,250,226,0
242,251,251,227,16
243,252,252,229,18
244,253,253,229,0
245,254,254,233,0
246,255,255,234,1
247,256,256,235,0
248,257,257,236,53
249,258,258,236,0
250,259,259,237,18
251,260,260,237,0
252,261,261,238,0
253,262,262,239,1
254,263,263,239,0
255,264,264,240,0
256,265,265,242,22
257,266,266,242,3
258,267,267,242,51
259,268,268,242,0
260,269,269,242,48
261,270,270,243,0
262,271,271,243,13
263,272,272,245,3
264,273,273,245,0
265,274,274,246,0
266,275,275,247,0
267,276,276,248,0
268,277,277,249,45
269,278,278,249,0
270,279,279,250,2
271,280,280,250,18
272,281,281,250,40
273,282,282,250,45
274,283,283,250,0
275,284,284,250,48
276,285,285,251,0
277,286,286,252,0
278,287,287,252,7
279,288,288,253,5
280,289,289,253,0
281,290,290,253,48
282,291,291,254,15
283,292,292,254,22
284,293,293,254,51
285,294,294,254,10
286,295,295,254,4
287,296,296,254,13
288,298,298,255,16
289,299,299,255,1
290,300,300,255,13
291,301,301,256,3
292,302,302,256,18
293,303,303,256,0
294,304,304,257,0
295,305,305,258,0
296,306,306,261,0
297,307,307,262,0
298,308,308,264,1
299,309,309,265,0
300,310,310,266,2
301,311,311,266,0
302,312,312,267,28
303,313,313,269,0
304,314,314,270,0
305,315,315,271,0
306,316,316,272,0
307,317,317,273,0
308,318,318,274,18
309,319,319,274,0
310,320,320,275,0
311,321,321,277,0
312,322,322,278,17
313,323,323,278,19
314,324,324,278,20
315,325,325,279,0
316,326,326,280,18
317,327,327,280,0
318,328,328,282,0
319,329,329,283,18
320,330,330,283,0
321,331,331,284,0
322,332,332,284,20
323,333,333,285,0
324,334,334,286,0
325,335,335,287,0
326,336,336,288,0
327,337,337,290,44
328,338,338,291,18
329,339,339,292,0
330,340,340,293,0
331,341,341,294,0
332,343,343,297,0
333,344,344,299,56
334,345,345,299,17
335,346,346,299,1
336,347,347,300,44
337,348,348,300,0
338,349,349,301,0
339,350,350,302,0
340,351,351,303,0
341,352,352,304,18
342,353,353,304,0
343,354,354,305,0
344,355,355,306,0
345,356,356,308,0
