,time,event
0,1,3
1,1,1
2,2,4
3,2,36
4,4,15
5,4,2
6,8,44
7,14,4
8,14,1
9,14,11
10,15,18
11,15,1
12,15,11
13,16,18
14,16,11
15,17,3
16,17,65
17,17,1
18,18,13
19,19,19
20,19,11
21,20,18
22,20,1
23,20,19
24,21,15
25,22,2
26,22,11
27,23,11
28,29,1
29,30,2
30,31,15
31,31,1
32,31,11
33,34,1
34,35,11
35,36,55
36,37,22
37,37,2
38,37,11
39,41,46
40,41,2
41,42,1
42,44,31
43,44,15
44,44,9
45,44,11
46,45,15
47,45,91
48,47,33
49,47,44
50,47,1
51,47,11
52,49,15
53,49,2
54,49,11
55,55,46
56,55,44
57,56,15
58,59,31
59,59,2
60,67,2
61,69,11
62,70,11
63,71,1
64,72,11
65,73,15
66,73,2
67,73,64
68,73,1
69,74,1
70,75,115
71,75,11
72,76,1
73,78,11
74,79,22
75,80,15
76,80,55
77,81,55
78,81,11
79,82,2
80,82,33
81,82,44
82,86,15
83,89,33
84,89,44
85,89,1
86,90,1
87,91,2
88,96,33
89,96,44
90,100,4
91,100,15
92,101,21
93,102,33
94,102,3
95,102,44
96,102,11
97,103,15
98,103,1
99,104,21
100,104,15
101,104,2
102,104,11
103,105,4
104,106,2
105,106,64
106,106,1
107,108,14
108,108,3
109,108,11
110,109,18
111,110,2
112,110,1
113,117,2
114,117,9
115,117,11
116,118,2
117,119,4
118,119,1
119,120,82
120,120,2
121,120,1
122,120,11
123,121,4
124,121,11
125,122,2
126,122,55
127,122,1
128,122,11
129,123,22
130,123,15
131,123,2
132,123,1
133,123,9
134,124,22
135,125,15
136,125,2
137,125,1
138,126,15
139,126,9
140,127,120
141,128,4
142,128,2
143,128,1
144,131,4
145,131,2
146,132,1
147,132,9
148,133,64
149,134,55
150,134,44
151,134,1
152,134,11
153,136,9
154,137,25
155,137,11
156,138,15
157,138,55
158,138,11
159,139,18
160,140,4
161,140,15
162,140,2
163,140,1
164,141,1
165,143,55
166,144,34
167,145,15
168,146,3
169,146,11
170,147,4
171,147,1
172,148,3
173,149,1
174,149,11
175,150,82
176,150,2
177,150,18
178,151,2
179,152,1
180,152,9
181,153,15
182,154,28
183,154,2
184,154,18
185,155,15
186,165,4
187,166,11
188,167,3
189,167,11
190,168,2
191,168,3
192,168,1
193,168,12
194,169,22
195,169,2
196,169,1
197,170,31
198,171,9
199,173,28
200,175,11
201,176,2
202,177,3
203,178,11
204,179,1
205,180,82
206,180,2
207,180,55
208,180,11
209,182,2
210,182,11
211,184,2
212,184,1
213,185,4
214,185,15
215,185,2
216,185,55
217,186,44
218,187,3
219,187,11
220,193,2
221,193,1
222,194,2
223,194,3
224,196,2
225,198,3
226,198,44
227,199,9
228,200,55
229,201,15
230,202,2
231,202,11
232,204,34
233,204,1
234,205,2
235,205,78
236,205,11
237,206,2
238,206,24
239,206,39
240,206,1
241,206,11
242,207,2
243,207,44
244,207,18
245,207,1
246,208,2
247,208,55
248,208,1
249,208,11
250,210,3
251,210,1
252,211,82
253,212,1
254,213,55
255,214,22
256,215,1
257,216,2
258,216,11
259,218,12
260,220,64
261,225,1
262,226,3
263,228,22
264,229,3
265,236,25
266,238,3
267,242,28
268,257,11
269,259,21
270,259,46
271,259,22
272,260,15
273,260,3
274,260,9
275,261,15
276,261,64
277,262,55
278,262,44
279,264,11
280,265,15
281,267,1
282,271,14
283,271,2
284,271,11
285,274,1
286,277,1
287,278,16
288,283,18
289,284,44
290,285,2
291,285,11
292,286,15
293,286,3
294,286,1
295,287,11
296,289,55
297,290,3
298,290,1
299,291,29
300,291,15
301,298,2
302,298,1
303,299,3
304,300,2
305,300,3
306,301,18
307,301,1
308,303,2
309,303,18
310,303,11
311,304,2
312,304,18
313,304,1
314,305,22
315,305,55
316,305,39
317,305,44
318,305,11
319,306,17
320,306,1
321,307,2
322,307,9
323,308,18
324,309,15
325,310,64
326,310,3
327,312,1
328,313,1
329,315,4
330,315,15
331,317,15
332,318,11
333,319,2
334,319,3
335,319,77
336,320,61
337,321,15
338,323,2
339,324,77
340,325,3
341,325,26
342,326,1
343,327,18
344,328,55
345,329,2
346,329,1
347,330,3
348,330,77
349,330,1
350,332,4
351,332,1
352,333,11
353,334,15
354,334,2
355,334,11
356,335,15
357,335,55
358,336,2
359,336,64
360,337,1
361,338,26
362,338,1
363,338,11
364,339,2
365,339,17
366,339,78
367,339,11
368,340,25
369,340,1
370,340,11
371,341,4
372,341,2
373,341,1
374,341,11
375,343,2
376,343,26
377,343,1
378,344,77
379,344,44
380,344,1
381,344,11
382,345,15
383,345,11
384,346,25
385,346,17
386,346,18
387,346,11
388,347,17
389,347,1
390,347,11
391,348,15
392,348,17
393,348,18
394,348,11
395,349,22
396,349,15
397,349,2
398,349,39
399,349,18
400,349,10
401,350,46
402,350,24
403,350,11
404,351,46
405,351,25
406,351,1
407,351,11
408,352,1
409,352,11
410,353,15
411,353,11
412,354,46
413,354,2
414,354,17
415,354,77
416,354,11
417,355,11
418,356,61
419,356,1
420,358,25
421,358,11
422,359,17
423,359,11
424,360,2
425,360,3
426,360,1
427,360,11
428,361,1
429,361,11
430,362,24
431,362,11
432,363,115
433,363,11
434,364,15
435,364,2
436,364,3
437,365,13
438,366,4
439,367,2
440,367,11
441,368,55
442,368,3
443,368,44
444,368,1
445,370,115
446,371,103
447,371,2
448,371,11
449,372,36
450,372,1
451,373,15
452,373,44
453,373,11
454,374,29
455,374,25
456,374,11
457,375,11
458,376,2
459,376,1
460,376,11
461,377,4
462,377,1
463,378,15
464,378,2
465,378,64
466,378,13
467,379,11
468,380,11
469,381,77
470,381,44
471,381,11
472,382,11
473,383,2
474,383,11
475,384,1
476,385,2
477,385,11
478,386,11
479,387,25
480,387,11
481,388,1
482,388,11
483,389,11
484,390,11
485,391,3
486,394,2
487,395,22
488,395,18
489,395,11
490,397,11
491,399,115
492,399,15
493,400,15
494,400,7
495,400,11
496,401,11
497,402,2
498,402,11
499,403,11
500,404,2
501,404,1
502,404,11
503,405,3
504,407,11
505,408,43
506,408,25
507,408,8
508,408,11
509,409,1
510,409,11
511,410,18
512,410,11
513,411,1
514,411,11
515,413,2
516,413,11
517,414,33
518,414,1
519,414,11
520,415,11
521,416,17
522,416,11
523,417,25
524,417,11
525,418,2
526,419,15
527,421,15
528,421,1
529,421,11
530,422,3
531,422,11
532,423,3
533,423,11
534,424,11
535,425,1
536,425,11
537,426,2
538,427,25
539,427,1
540,428,21
541,428,2
542,428,18
543,429,11
544,430,1
545,430,11
546,431,13
547,432,2
548,432,13
549,433,1
550,434,15
551,434,55
552,434,11
553,435,4
554,435,25
555,435,15
556,435,11
557,436,33
558,436,11
559,437,11
560,438,25
561,438,1
562,438,11
563,439,4
564,439,11
565,440,4
566,440,1
567,441,4
568,441,2
569,441,11
570,442,4
571,442,21
572,442,15
573,442,9
574,443,4
575,443,15
576,443,11
577,444,1
578,444,11
579,445,1
580,445,11
581,446,14
582,446,11
583,448,2
584,449,11
585,450,3
586,452,14
587,452,1
588,453,11
589,455,18
590,456,21
591,456,18
592,457,25
593,457,11
594,458,25
595,458,11
596,467,2
597,467,76
598,468,34
599,468,4
600,468,1
601,469,2
602,469,1
603,471,11
604,472,22
605,472,15
606,472,9
