,time,event
0,2,1
1,4,52
2,5,1
3,8,16
4,12,11
5,21,2
6,22,3
7,23,31
8,23,11
9,24,11
10,33,18
11,33,19
12,47,67
13,47,1
14,49,1
15,52,1
16,53,4
17,53,18
18,53,1
19,65,11
20,69,3
21,71,2
22,71,3
23,71,35
24,76,1
25,79,18
26,81,3
27,84,11
28,88,1
29,92,1
30,93,2
31,95,1
32,99,1
33,100,18
34,101,4
35,101,1
36,101,11
37,102,1
38,103,2
39,103,1
40,104,1
41,108,11
42,110,1
43,111,8
44,117,2
45,117,58
46,117,12
47,118,46
48,118,30
49,123,58
50,127,39
51,127,11
52,131,18
53,132,18
54,132,1
55,133,1
56,141,3
57,145,11
58,146,1
59,159,11
60,160,18
61,160,1
62,160,11
63,161,2
64,161,1
65,166,1
66,167,18
67,167,1
68,168,1
69,169,18
70,170,1
71,171,5
72,173,1
73,176,3
74,177,86
75,180,5
76,180,8
77,183,86
78,183,11
79,184,1
80,185,33
81,188,2
82,190,1
83,190,11
84,192,13
85,193,11
86,196,2
87,196,1
88,198,7
89,200,1
90,203,57
91,206,1
92,207,2
93,207,11
94,209,1
95,210,1
96,211,1
97,219,11
98,222,11
99,223,24
100,223,62
101,228,1
102,229,95
103,230,15
104,233,13
105,242,95
106,244,3
107,246,1
108,246,11
109,246,10
110,249,11
111,252,35
112,253,44
113,255,1
114,256,26
115,256,11
116,259,111
117,261,1
118,263,15
119,265,42
120,265,3
121,266,11
122,267,35
123,267,11
124,268,1
125,270,11
126,271,3
127,272,22
128,272,3
129,273,31
130,273,35
131,274,1
132,278,1
133,280,86
134,280,11
135,281,1
136,284,18
137,286,15
138,286,2
139,286,18
140,286,1
141,287,15
142,287,35
143,287,18
144,287,1
145,290,1
146,291,18
147,292,23
148,292,11
149,296,1
150,297,1
151,297,11
152,299,1
153,300,4
154,301,31
155,301,18
156,301,9
157,301,11
158,302,3
159,303,11
160,304,25
161,304,1
162,305,18
163,306,35
164,306,18
165,306,1
166,308,11
167,312,18
168,312,1
169,313,15
170,313,1
171,314,36
172,314,1
173,314,72
174,315,1
175,316,1
176,317,18
177,317,1
178,319,35
179,320,2
180,320,1
181,320,11
182,321,31
183,321,1
184,322,1
185,324,35
186,324,1
187,326,91
188,327,15
189,327,35
190,327,1
191,328,1
192,330,1
193,331,2
194,332,1
195,333,2
196,333,3
197,333,18
198,334,25
199,334,1
200,337,24
201,337,1
202,337,11
203,338,1
204,339,8
205,341,20
206,341,1
207,342,24
208,342,1
209,343,13
210,343,11
211,346,15
212,346,2
213,346,1
214,347,4
215,347,11
216,347,38
217,348,11
218,349,2
219,349,1
220,354,25
221,354,11
222,355,18
223,356,80
224,356,2
225,356,9
226,357,2
227,358,3
228,358,18
229,358,1
230,358,9
231,359,11
232,360,11
233,361,1
234,362,15
235,362,1
236,362,11
237,363,2
238,363,3
239,363,11
240,364,36
241,364,2
242,364,24
243,364,1
244,365,2
245,365,1
246,366,25
247,366,2
248,366,1
249,368,15
250,368,1
251,369,1
252,369,11
253,370,31
254,371,11
255,373,15
256,373,1
257,374,1
258,375,15
259,376,11
260,377,1
261,379,57
262,379,1
263,380,1
264,380,11
265,382,1
266,382,11
267,384,1
268,384,11
269,385,72
270,386,2
271,388,36
272,388,2
273,388,11
274,393,67
275,394,31
276,394,3
