,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,0,7.5140199999999995,59,1,0,150.81839,9,149.49442,1,160.45369,-1,150.31256
1,0,7.5140199999999995,48,1,0,150.81839,15,149.49442,1,160.45369,-1,150.31256
2,0,7.5140199999999995,55,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
3,0,7.5140199999999995,43,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
4,0,7.5140199999999995,50,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
5,0,7.5140199999999995,53,1,0,150.81839,7,149.49442,1,160.45369,-1,150.31256
6,0,7.5140199999999995,44,1,0,150.81839,20,149.49442,1,160.45369,-1,150.31256
7,0,7.5140199999999995,62,1,0,150.81839,10,149.49442,1,160.45369,-1,150.31256
8,0,7.5140199999999995,68,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
9,0,7.5140199999999995,50,1,0,150.81839,10,149.49442,1,160.45369,-1,150.31256
10,0,7.5140199999999995,49,1,0,150.81839,12,149.49442,1,160.45369,-1,150.31256
11,0,7.5140199999999995,53,1,0,150.81839,15,149.49442,1,160.45369,-1,150.31256
12,0,7.5140199999999995,55,1,0,150.81839,9,149.49442,1,160.45369,-1,150.31256
13,0,7.5140199999999995,46,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
14,0,7.5140199999999995,54,1,0,150.81839,16,149.49442,1,160.45369,-1,150.31256
15,0,7.5140199999999995,49,1,0,150.81839,16,149.49442,1,160.45369,-1,150.31256
16,0,7.5140199999999995,58,1,0,150.81839,14,149.49442,1,160.45369,-1,150.31256
17,0,7.5140199999999995,70,1,0,150.81839,2,149.49442,1,160.45369,-1,150.31256
18,0,7.5140199999999995,52,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
19,0,7.5140199999999995,61,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
20,0,7.5140199999999995,50,1,0,150.81839,5,149.49442,1,160.45369,-1,150.31256
21,0,7.5140199999999995,49,1,0,150.81839,16,149.49442,1,160.45369,-1,150.31256
22,0,7.5140199999999995,59,1,0,150.81839,6,149.49442,1,160.45369,-1,150.31256
23,0,7.5140199999999995,49,1,0,150.81839,11,149.49442,1,160.45369,-1,150.31256
24,0,7.5140199999999995,50,1,0,150.81839,6,149.49442,1,160.45369,-1,150.31256
25,0,7.5140199999999995,51,1,0,150.81839,0,149.49442,1,160.45369,-1,150.31256
26,0,7.5140199999999995,59,1,0,150.81839,21,149.49442,1,160.45369,-1,150.31256
27,0,7.5140199999999995,42,1,0,150.81839,21,149.49442,1,160.45369,-1,150.31256
28,0,7.5140199999999995,59,1,0,150.81839,5,149.49442,1,160.45369,-1,150.31256
29,0,7.5140199999999995,57,1,0,150.81839,21,149.49442,1,160.45369,-1,150.31256
30,0,7.5140199999999995,60,1,0,150.81839,21,149.49442,1,160.45369,-1,150.31256
31,0,7.5140199999999995,63,1,0,150.81839,20,149.49442,1,160.45369,-1,150.31256
32,0,7.5140199999999995,54,1,0,150.81839,7,149.49442,1,160.45369,-1,150.31256
33,0,7.5140199999999995,60,1,0,150.81839,11,149.49442,1,160.45369,-1,150.31256
34,0,7.5140199999999995,54,1,0,150.81839,4,149.49442,1,160.45369,-1,150.31256
35,0,7.5140199999999995,42,1,0,150.81839,8,149.49442,1,160.45369,-1,150.31256
36,0,7.5140199999999995,52,1,0,150.81839,11,149.49442,1,160.45369,-1,150.31256
37,0,7.5140199999999995,51,1,0,150.81839,6,149.49442,1,160.45369,-1,150.31256
38,0,7.5140199999999995,50,1,0,150.81839,21,149.49442,1,160.45369,-1,150.31256
39,0,7.5140199999999995,57,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
40,0,7.5140199999999995,46,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
41,0,7.5140199999999995,40,1,0,150.81839,9,149.49442,1,160.45369,-1,150.31256
42,0,7.5140199999999995,48,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
43,0,7.5140199999999995,58,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
44,0,7.5140199999999995,41,1,0,150.81839,3,149.49442,1,160.45369,-1,150.31256
45,0,7.5140199999999995,54,1,0,150.81839,15,149.49442,1,160.45369,-1,150.31256
46,0,7.5140199999999995,63,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
47,0,7.5140199999999995,68,1,0,150.81839,0,149.49442,1,160.45369,-1,150.31256
48,0,7.5140199999999995,53,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
49,0,7.5140199999999995,53,1,0,150.81839,0,149.49442,1,160.45369,-1,150.31256
50,0,7.5140199999999995,52,1,0,150.81839,12,149.49442,1,160.45369,-1,150.31256
51,0,7.5140199999999995,39,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
52,0,7.5140199999999995,58,1,0,150.81839,1,149.49442,1,160.45369,-1,150.31256
53,0,7.5140199999999995,48,1,0,150.81839,19,149.49442,1,160.45369,-1,150.31256
