,time,event0,event1,event2
0,0,0.6866489,3.6219701766967773,-0.08716974407434464
1,1,0.30259362,3.6219701766967773,-0.08716974407434464
2,2,-0.28316647,3.6219701766967773,-0.08716974407434464
3,3,-0.5883613,3.6219701766967773,-0.08716974407434464
4,4,-0.37484378,3.6219701766967773,-0.08716974407434464
5,5,-0.57621914,3.6219701766967773,-0.08716974407434464
6,6,0.5409106,3.6219701766967773,-0.08716974407434464
7,7,-0.6791545,3.6219701766967773,-0.08716974407434464
8,8,0.8505735,3.6219701766967773,-0.08716974407434464
9,9,-0.50092345,3.6219701766967773,-0.08716974407434464
10,10,0.0,3.6219701766967773,-0.08716974407434464
