,time,event0,event1,event2
0,0,0.06815371,3.6219701766967773,-0.26729273796081543
1,1,0.8345214,3.6219701766967773,-0.26729273796081543
2,2,-0.64906263,3.6219701766967773,-0.26729273796081543
3,3,-0.88259065,3.6219701766967773,-0.26729273796081543
4,4,-0.66197634,3.6219701766967773,-0.26729273796081543
5,5,0.13709365,3.6219701766967773,-0.26729273796081543
6,6,0.3145644,3.6219701766967773,-0.26729273796081543
7,7,0.8250103,3.6219701766967773,-0.26729273796081543
8,8,0.039408334,3.6219701766967773,-0.26729273796081543
9,9,-0.30478016,3.6219701766967773,-0.26729273796081543
10,10,0.0,3.6219701766967773,-0.26729273796081543
