,time,event0,event1,event2
0,0,0.13288742,2.2004776000976562,0.5980893969535828
1,1,0.46885914,2.2004776000976562,0.5980893969535828
2,2,-0.11176418,2.2004776000976562,0.5980893969535828
3,3,0.13026467,2.2004776000976562,0.5980893969535828
4,4,-0.44429588,2.2004776000976562,0.5980893969535828
5,5,0.55924225,2.2004776000976562,0.5980893969535828
6,6,0.752389,2.2004776000976562,0.5980893969535828
7,7,0.04350198,2.2004776000976562,0.5980893969535828
8,8,-0.24565883,2.2004776000976562,0.5980893969535828
9,9,0.264856,2.2004776000976562,0.5980893969535828
10,10,0.0,2.2004776000976562,0.5980893969535828
