,time,event0,event1,event2
0,0,-0.050043542,3.6219701766967773,0.22538502514362335
1,1,-0.6210638,3.6219701766967773,0.22538502514362335
2,2,-0.89700997,3.6219701766967773,0.22538502514362335
3,3,-0.4792437,3.6219701766967773,0.22538502514362335
4,4,0.7632879,3.6219701766967773,0.22538502514362335
5,5,0.97521526,3.6219701766967773,0.22538502514362335
6,6,0.81533104,3.6219701766967773,0.22538502514362335
7,7,0.6420433,3.6219701766967773,0.22538502514362335
8,8,0.058623243,3.6219701766967773,0.22538502514362335
9,9,0.8595052,3.6219701766967773,0.22538502514362335
10,10,0.0,3.6219701766967773,0.22538502514362335
