,time,event0,event1,event2
0,0,-0.13908862,3.6219701766967773,1.114446997642517
1,1,0.25334346,3.6219701766967773,1.114446997642517
2,2,-0.52170426,3.6219701766967773,1.114446997642517
3,3,-0.4109147,3.6219701766967773,1.114446997642517
4,4,0.38063532,3.6219701766967773,1.114446997642517
5,5,-0.09180269,3.6219701766967773,1.114446997642517
6,6,-0.34763166,3.6219701766967773,1.114446997642517
7,7,-0.19848786,3.6219701766967773,1.114446997642517
8,8,0.33305266,3.6219701766967773,1.114446997642517
9,9,0.26057792,3.6219701766967773,1.114446997642517
10,10,0.0,3.6219701766967773,1.114446997642517
