,time,event0,event1,event2
0,0,0.7397176,3.6219701766967773,-0.6795984506607056
1,1,-0.89682496,3.6219701766967773,-0.6795984506607056
2,2,0.59896415,3.6219701766967773,-0.6795984506607056
3,3,-0.4516649,3.6219701766967773,-0.6795984506607056
4,4,0.47033766,3.6219701766967773,-0.6795984506607056
5,5,0.7159394,3.6219701766967773,-0.6795984506607056
6,6,-0.5496745,3.6219701766967773,-0.6795984506607056
7,7,-0.39564538,3.6219701766967773,-0.6795984506607056
8,8,-0.6966554,3.6219701766967773,-0.6795984506607056
9,9,0.8331251,3.6219701766967773,-0.6795984506607056
10,10,1.0,3.6219701766967773,-0.6795984506607056
