,time,event0,event1,event2
0,0,-0.75650704,3.6219701766967773,-0.4981175363063812
1,1,0.6248012,3.6219701766967773,-0.4981175363063812
2,2,0.39764833,3.6219701766967773,-0.4981175363063812
3,3,0.9861333,3.6219701766967773,-0.4981175363063812
4,4,0.2857506,3.6219701766967773,-0.4981175363063812
5,5,0.81738985,3.6219701766967773,-0.4981175363063812
6,6,-0.9153596,3.6219701766967773,-0.4981175363063812
7,7,0.28174877,3.6219701766967773,-0.4981175363063812
8,8,0.951378,3.6219701766967773,-0.4981175363063812
9,9,-0.49438956,3.6219701766967773,-0.4981175363063812
10,10,1.0,3.6219701766967773,-0.4981175363063812
