,time,event0,event1,event2
0,0,0.85707784,3.6219701766967773,-0.568213164806366
1,1,-0.58751535,3.6219701766967773,-0.568213164806366
2,2,0.22191894,3.6219701766967773,-0.568213164806366
3,3,-0.582347,3.6219701766967773,-0.568213164806366
4,4,-0.7210946,3.6219701766967773,-0.568213164806366
5,5,0.20449205,3.6219701766967773,-0.568213164806366
6,6,-0.7604605,3.6219701766967773,-0.568213164806366
7,7,0.4703386,3.6219701766967773,-0.568213164806366
8,8,-0.49093994,3.6219701766967773,-0.568213164806366
9,9,0.26067248,3.6219701766967773,-0.568213164806366
10,10,1.0,3.6219701766967773,-0.568213164806366
