,time,event0,event1,event2
0,0,-0.90612006,0.2538537383079529,-0.729124903678894
1,1,-0.8508748,0.2538537383079529,-0.729124903678894
2,2,-0.5253075,0.2538537383079529,-0.729124903678894
3,3,0.9438134,0.2538537383079529,-0.729124903678894
4,4,-0.53658545,0.2538537383079529,-0.729124903678894
5,5,-0.35391623,0.2538537383079529,-0.729124903678894
6,6,-0.4911564,0.2538537383079529,-0.729124903678894
7,7,0.92961276,0.2538537383079529,-0.729124903678894
8,8,0.38231593,0.2538537383079529,-0.729124903678894
9,9,0.6580131,0.2538537383079529,-0.729124903678894
10,10,0.0,0.2538537383079529,-0.729124903678894
