,time,event0,event1,event2
0,0,-0.931803,3.6219701766967773,-0.4712313711643219
1,1,-0.23644952,3.6219701766967773,-0.4712313711643219
2,2,0.08190288,3.6219701766967773,-0.4712313711643219
3,3,-0.58015096,3.6219701766967773,-0.4712313711643219
4,4,-0.41293663,3.6219701766967773,-0.4712313711643219
5,5,-0.33999383,3.6219701766967773,-0.4712313711643219
6,6,0.7314176,3.6219701766967773,-0.4712313711643219
7,7,0.7325465,3.6219701766967773,-0.4712313711643219
8,8,0.12871619,3.6219701766967773,-0.4712313711643219
9,9,-0.33722854,3.6219701766967773,-0.4712313711643219
10,10,1.0,3.6219701766967773,-0.4712313711643219
