,time,event0,event1,event2
0,0,-0.18102513,3.6219701766967773,0.6262360215187073
1,1,0.4415714,3.6219701766967773,0.6262360215187073
2,2,-0.3759179,3.6219701766967773,0.6262360215187073
3,3,-0.2601283,3.6219701766967773,0.6262360215187073
4,4,-0.8043677,3.6219701766967773,0.6262360215187073
5,5,-0.9881522,3.6219701766967773,0.6262360215187073
6,6,-0.18133076,3.6219701766967773,0.6262360215187073
7,7,0.9683968,3.6219701766967773,0.6262360215187073
8,8,0.5936613,3.6219701766967773,0.6262360215187073
9,9,0.8807606,3.6219701766967773,0.6262360215187073
10,10,0.0,3.6219701766967773,0.6262360215187073
