,time,event0,event1,event2
0,0,-0.5466299,0.0921899601817131,-0.4852360188961029
1,1,0.80315125,0.0921899601817131,-0.4852360188961029
2,2,0.66019374,0.0921899601817131,-0.4852360188961029
3,3,-0.33508343,0.0921899601817131,-0.4852360188961029
4,4,0.17319036,0.0921899601817131,-0.4852360188961029
5,5,-0.59881896,0.0921899601817131,-0.4852360188961029
6,6,-0.10055519,0.0921899601817131,-0.4852360188961029
7,7,-0.31779695,0.0921899601817131,-0.4852360188961029
8,8,-0.028649168,0.0921899601817131,-0.4852360188961029
9,9,0.838091,0.0921899601817131,-0.4852360188961029
10,10,1.0,0.0921899601817131,-0.4852360188961029
