,time,event0,event1,event2
0,0,-0.94082344,3.6219701766967773,-0.7050420045852661
1,1,-0.7459457,3.6219701766967773,-0.7050420045852661
2,2,0.66016734,3.6219701766967773,-0.7050420045852661
3,3,-0.62453026,3.6219701766967773,-0.7050420045852661
4,4,-0.30959916,3.6219701766967773,-0.7050420045852661
5,5,-0.3317472,3.6219701766967773,-0.7050420045852661
6,6,-0.8444751,3.6219701766967773,-0.7050420045852661
7,7,0.018787287,3.6219701766967773,-0.7050420045852661
8,8,0.048547648,3.6219701766967773,-0.7050420045852661
9,9,-0.6316647,3.6219701766967773,-0.7050420045852661
10,10,0.0,3.6219701766967773,-0.7050420045852661
