,time,event0,event1,event2
0,0,0.29391804,3.277981996536255,1.0059763193130493
1,1,-0.160569,3.277981996536255,1.0059763193130493
2,2,0.97885406,3.277981996536255,1.0059763193130493
3,3,-0.109059356,3.277981996536255,1.0059763193130493
4,4,-0.1945034,3.277981996536255,1.0059763193130493
5,5,-0.56395626,3.277981996536255,1.0059763193130493
6,6,-0.29456267,3.277981996536255,1.0059763193130493
7,7,0.09388994,3.277981996536255,1.0059763193130493
8,8,0.9688259,3.277981996536255,1.0059763193130493
9,9,0.9672415,3.277981996536255,1.0059763193130493
10,10,0.0,3.277981996536255,1.0059763193130493
