,time,event0,event1,event2
0,0,-0.2067785,1.897854208946228,-0.06881344318389893
1,1,0.71284616,1.897854208946228,-0.06881344318389893
2,2,-0.31584743,1.897854208946228,-0.06881344318389893
3,3,0.70513165,1.897854208946228,-0.06881344318389893
4,4,0.15198058,1.897854208946228,-0.06881344318389893
5,5,0.99636316,1.897854208946228,-0.06881344318389893
6,6,0.28295857,1.897854208946228,-0.06881344318389893
7,7,-0.09161081,1.897854208946228,-0.06881344318389893
8,8,-0.14054576,1.897854208946228,-0.06881344318389893
9,9,-0.2154477,1.897854208946228,-0.06881344318389893
10,10,1.0,1.897854208946228,-0.06881344318389893
