,time,event0,event1,event2
0,0,0.5978517,0.7591308355331421,-0.14416567981243134
1,1,-0.4953003,0.7591308355331421,-0.14416567981243134
2,2,-0.3901796,0.7591308355331421,-0.14416567981243134
3,3,0.93415,0.7591308355331421,-0.14416567981243134
4,4,-0.5557237,0.7591308355331421,-0.14416567981243134
5,5,-0.46109408,0.7591308355331421,-0.14416567981243134
6,6,-0.60759944,0.7591308355331421,-0.14416567981243134
7,7,0.20310226,0.7591308355331421,-0.14416567981243134
8,8,-0.65527403,0.7591308355331421,-0.14416567981243134
9,9,-0.85627335,0.7591308355331421,-0.14416567981243134
10,10,0.0,0.7591308355331421,-0.14416567981243134
