,time,event0,event1,event2
0,0,0.98419505,3.6219701766967773,-0.5302994251251221
1,1,-0.21075258,3.6219701766967773,-0.5302994251251221
2,2,-0.2672128,3.6219701766967773,-0.5302994251251221
3,3,-0.038666613,3.6219701766967773,-0.5302994251251221
4,4,-0.37815022,3.6219701766967773,-0.5302994251251221
5,5,0.8432201,3.6219701766967773,-0.5302994251251221
6,6,-0.281338,3.6219701766967773,-0.5302994251251221
7,7,0.64297354,3.6219701766967773,-0.5302994251251221
8,8,-0.77424335,3.6219701766967773,-0.5302994251251221
9,9,-0.41563505,3.6219701766967773,-0.5302994251251221
10,10,1.0,3.6219701766967773,-0.5302994251251221
