,time,event0,event1,event2
0,0,-0.45621458,0.40974777936935425,0.33481255173683167
1,1,0.3618537,0.40974777936935425,0.33481255173683167
2,2,0.3784617,0.40974777936935425,0.33481255173683167
3,3,-0.5896546,0.40974777936935425,0.33481255173683167
4,4,0.39680183,0.40974777936935425,0.33481255173683167
5,5,0.92385614,0.40974777936935425,0.33481255173683167
6,6,-0.04725568,0.40974777936935425,0.33481255173683167
7,7,-0.17922422,0.40974777936935425,0.33481255173683167
8,8,-0.0026763508,0.40974777936935425,0.33481255173683167
9,9,-0.5241851,0.40974777936935425,0.33481255173683167
10,10,1.0,0.40974777936935425,0.33481255173683167
