,time,event
0,0.22917838550752803,0.0
1,0.3478004329326271,4.0
2,0.5363543848663455,4.0
3,0.7889363002275008,2.0
4,0.901277470078364,1.0
5,1.4915606302403577,2.0
6,2.4876113439163037,0.0
7,2.6309854929261767,0.0
8,2.837669190219451,2.0
9,2.9996534455000066,2.0
10,3.3015512191305665,4.0
11,3.3319166533343028,4.0
12,3.7548858805740437,0.0
13,4.273831436228758,4.0
14,4.468635453600389,2.0
15,5.059786937218114,0.0
16,5.944222686908779,1.0
17,5.977796199200514,1.0
18,6.303457951003459,0.0
19,6.33553748732415,1.0
20,6.849942431521641,1.0
21,6.887489753589588,1.0
22,6.980449451573456,4.0
23,7.05268094934904,2.0
24,7.056870841118099,2.0
25,7.377200922126109,1.0
26,7.692142809377524,2.0
27,8.157562315212887,1.0
28,8.316067042920984,2.0
29,8.399928870038462,4.0
30,8.842556994871291,2.0
31,8.844095806055028,1.0
32,8.938500089646281,4.0
33,9.011959744653687,2.0
34,9.100664368258405,4.0
35,9.744420181706351,4.0
36,10.312630729755334,1.0
37,10.797570375376191,4.0
38,10.981226603323286,4.0
39,12.078474491697662,4.0
40,12.63700629594002,0.0
41,12.655594339522304,1.0
42,14.361069719524437,1.0
43,14.674403745633438,4.0
44,14.945232266484608,2.0
45,15.375677948678312,0.0
46,15.830247510773262,1.0
47,16.327644206358006,1.0
48,16.33444541042127,1.0
49,17.113862267753074,4.0
50,17.381673394169784,2.0
51,17.50346312232599,4.0
52,18.0083929886452,4.0
53,18.369301660013846,2.0
54,18.77186057103677,2.0
55,19.649585581908376,1.0
56,19.673809870449343,4.0
57,19.935093934336667,4.0
