,Unnamed: 0,Unnamed: 0.1,time,event
0,1,1,1,2
1,2,2,1,47
2,3,3,1,0
3,4,4,2,2
4,5,5,6,2
5,6,6,6,0
6,7,7,8,38
7,8,8,9,40
8,9,9,10,38
9,10,10,10,56
10,11,11,14,38
11,12,12,20,16
12,13,13,21,38
13,14,14,22,1
14,15,15,25,51
15,16,16,34,2
16,17,17,39,33
17,18,18,39,0
18,19,19,40,33
19,20,20,40,0
20,21,21,41,4
21,22,22,41,0
22,23,23,43,0
23,24,24,44,53
24,25,25,44,0
25,26,26,45,0
26,27,27,51,15
27,28,28,51,38
28,29,29,51,16
29,30,30,51,0
30,31,31,52,33
31,32,32,53,1
32,33,33,54,51
33,34,34,54,45
34,35,35,54,13
35,36,36,55,14
36,37,37,55,0
37,38,38,56,0
38,39,39,57,0
39,40,40,58,0
40,41,41,59,0
41,42,42,61,0
42,43,43,62,5
43,44,44,62,0
44,45,45,63,45
45,46,46,63,13
46,47,47,64,0
47,48,48,65,2
48,49,49,65,0
49,50,50,66,0
50,51,51,66,7
51,52,52,67,0
52,53,53,68,38
53,54,54,68,0
54,56,56,78,33
55,57,57,78,16
56,58,58,78,0
57,59,59,79,38
58,60,60,80,1
59,61,61,81,0
60,62,62,82,38
61,63,63,82,0
62,64,64,83,0
63,65,65,83,13
64,66,66,84,2
65,67,67,84,22
66,68,68,84,14
67,69,69,84,0
68,70,70,85,0
69,71,71,86,51
70,72,72,86,14
71,73,73,86,0
72,75,75,86,7
73,76,76,87,0
74,77,77,89,0
75,78,78,90,0
76,79,79,91,45
77,80,80,91,0
78,81,81,92,56
79,82,82,92,0
80,83,83,96,24
81,84,84,96,0
82,85,85,97,27
83,86,86,98,0
84,87,87,106,33
85,88,88,109,16
86,89,89,110,38
87,90,90,110,56
88,91,91,113,38
89,92,92,113,1
90,93,93,115,0
91,94,94,116,0
92,95,95,117,0
93,96,96,118,0
94,97,97,118,20
95,98,98,119,4
96,99,99,120,38
97,100,100,120,0
98,101,101,125,56
99,102,102,128,51
100,103,103,128,0
101,104,104,129,0
102,105,105,130,50
103,107,107,130,0
104,108,108,130,13
105,109,109,131,2
106,110,110,131,0
107,111,111,132,22
108,112,112,132,0
109,113,113,134,18
110,114,114,134,0
111,115,115,135,0
112,116,116,136,0
113,117,117,137,0
114,118,118,138,0
115,119,119,139,16
116,120,120,139,0
117,121,121,141,0
118,122,122,142,22
119,123,123,142,1
120,124,124,142,0
121,125,125,143,0
122,126,126,144,0
123,127,127,145,0
124,128,128,146,53
125,129,129,146,0
126,131,131,147,37
127,132,132,147,0
128,133,133,148,0
129,134,134,149,30
130,135,135,149,33
131,136,136,149,13
132,137,137,152,2
133,138,138,152,22
134,139,139,152,0
135,140,140,153,51
136,141,141,153,18
137,142,142,153,0
138,143,143,153,7
139,144,144,153,13
140,145,145,155,18
141,146,146,155,0
142,147,147,157,0
143,148,148,162,2
144,149,149,162,0
145,150,150,165,2
146,151,151,165,0
147,152,152,166,2
148,153,153,166,22
149,154,154,166,4
150,155,155,166,1
151,156,156,167,4
152,157,157,167,0
153,158,158,168,2
154,159,159,168,0
155,160,160,169,18
156,161,161,170,16
157,162,162,170,13
158,163,163,171,0
159,164,164,173,1
160,165,165,173,0
161,166,166,175,0
162,167,167,176,4
163,168,168,177,2
164,169,169,177,4
165,170,170,177,0
166,171,171,179,18
167,172,172,181,28
168,173,173,181,22
169,174,174,182,0
170,175,175,183,54
171,176,176,183,0
172,177,177,186,0
173,178,178,187,18
174,179,179,188,2
175,180,180,188,0
176,181,181,189,0
177,182,182,190,0
178,183,183,191,0
179,184,184,192,13
180,185,185,193,0
181,186,186,194,28
182,187,187,194,22
183,188,188,194,38
184,189,189,194,18
185,190,190,194,0
186,191,191,194,13
187,192,192,195,2
188,193,193,195,22
189,194,194,195,4
190,195,195,195,0
191,196,196,196,0
192,197,197,197,24
193,198,198,198,0
194,199,199,199,2
195,200,200,199,18
196,201,201,199,0
197,202,202,199,13
198,203,203,200,2
199,204,204,200,16
200,205,205,200,45
201,206,206,200,6
202,207,207,200,0
203,208,208,201,18
204,209,209,201,0
205,210,210,202,0
206,211,211,204,1
207,212,212,204,0
208,213,213,205,2
209,214,214,205,0
210,215,215,205,7
211,216,216,206,34
212,217,217,206,4
213,218,218,206,18
214,219,219,207,0
215,220,220,209,4
216,221,221,209,0
217,222,222,210,0
218,223,223,211,0
219,224,224,212,2
220,225,225,213,0
221,226,226,214,51
222,227,227,216,4
223,228,228,216,18
224,229,229,217,18
225,230,230,217,0
226,231,231,218,56
227,232,232,218,0
228,233,233,220,0
229,234,234,221,2
230,235,235,221,22
231,236,236,221,34
232,237,237,221,4
233,238,238,222,4
234,239,239,222,18
235,240,240,224,38
236,241,241,224,0
237,242,242,225,2
238,243,243,229,0
239,244,244,231,16
240,245,245,233,0
241,246,246,234,1
242,247,247,234,0
243,248,248,235,38
244,249,249,237,0
245,250,250,238,0
246,251,251,240,0
247,252,252,241,0
248,253,253,241,13
249,254,254,243,0
250,255,255,244,22
251,256,256,244,4
252,258,258,244,0
253,259,259,245,0
254,260,260,246,38
255,261,261,248,2
256,262,262,248,0
257,264,264,250,18
258,265,265,250,0
259,266,266,254,2
260,267,267,254,0
261,268,268,255,38
262,269,269,255,20
263,270,270,256,44
264,271,271,257,34
265,272,272,257,14
266,273,273,257,0
267,274,274,258,0
268,275,275,259,2
269,276,276,261,0
270,277,277,262,33
271,278,278,262,16
272,279,279,263,0
273,280,280,264,0
274,281,281,265,47
275,282,282,265,1
276,283,283,265,13
277,284,284,269,38
278,285,285,277,1
279,286,286,278,38
280,287,287,278,0
281,288,288,280,0
282,289,289,281,0
283,290,290,282,2
284,291,291,282,0
285,292,292,283,0
286,293,293,284,24
287,294,294,284,0
288,295,295,285,5
289,296,296,285,18
290,297,297,285,0
291,298,298,286,38
292,299,299,287,56
293,300,300,287,0
294,301,301,288,24
295,302,302,288,0
296,303,303,288,20
297,304,304,289,2
298,305,305,289,0
299,306,306,292,16
300,307,307,292,1
301,308,308,295,18
302,309,309,296,2
303,310,310,296,0
304,311,311,296,20
305,312,312,297,0
306,313,313,297,13
307,314,314,298,7
308,315,315,300,38
309,316,316,302,30
310,317,317,302,38
311,318,318,303,24
312,319,319,304,5
313,320,320,304,0
314,321,321,306,0
315,322,322,307,54
316,323,323,307,16
317,324,324,308,5
318,325,325,308,22
319,326,326,308,0
320,327,327,309,0
321,328,328,310,54
322,329,329,310,38
323,330,330,310,18
324,331,331,310,0
325,332,332,312,0
326,333,333,312,20
327,334,334,313,33
328,335,335,314,36
329,336,336,315,22
330,337,337,315,0
331,338,338,316,38
332,339,339,316,0
333,340,340,317,0
334,341,341,318,2
335,342,342,318,15
336,343,343,319,18
337,344,344,319,56
338,345,345,319,0
339,346,346,320,56
340,347,347,320,0
341,348,348,320,13
342,349,349,321,51
343,350,350,321,0
344,351,351,323,4
345,352,352,323,16
346,353,353,323,0
347,354,354,324,2
348,355,355,324,18
349,356,356,324,0
350,357,357,325,1
351,358,358,325,0
352,359,359,325,13
353,360,360,326,2
354,361,361,326,0
355,362,362,327,2
356,363,363,327,30
357,364,364,327,4
358,365,365,327,0
359,366,366,328,0
360,367,367,329,2
361,368,368,329,4
362,369,369,330,2
363,370,370,330,0
364,371,371,331,33
365,372,372,332,5
366,373,373,332,2
367,374,374,332,0
368,375,375,333,0
369,376,376,334,2
370,377,377,334,30
371,378,378,334,4
372,379,379,334,0
373,380,380,335,0
374,381,381,335,7
375,382,382,336,38
376,383,383,337,0
377,384,384,338,22
378,385,385,338,38
379,386,386,338,4
380,387,387,338,0
381,388,388,339,3
382,389,389,339,18
383,390,390,339,0
384,391,391,341,45
385,392,392,341,0
386,393,393,341,13
387,394,394,342,28
388,395,395,342,22
389,396,396,343,0
390,397,397,343,7
391,398,398,344,2
392,399,399,344,15
393,400,400,344,4
394,401,401,344,0
395,402,402,344,13
396,403,403,346,54
397,404,404,346,22
398,405,405,346,38
399,406,406,346,0
400,407,407,346,13
401,408,408,347,2
402,409,409,347,33
403,410,410,347,0
404,411,411,348,0
405,412,412,349,0
406,413,413,350,0
407,414,414,351,0
408,415,415,352,15
409,416,416,353,16
410,417,417,353,43
411,418,418,354,22
412,419,419,354,56
413,420,420,355,18
414,421,421,355,1
415,422,422,355,0
416,423,423,357,0
417,424,424,358,2
418,425,425,358,0
419,426,426,359,2
420,427,427,359,0
421,428,428,361,2
422,429,429,361,0
423,430,430,362,0
424,431,431,362,13
425,432,432,363,2
426,433,433,363,0
427,434,434,364,2
428,435,435,364,0
429,436,436,366,54
430,437,437,373,38
431,438,438,373,0
432,439,439,374,56
433,440,440,374,13
434,441,441,375,0
435,442,442,376,2
436,443,443,376,18
437,444,444,376,0
438,445,445,376,13
439,446,446,377,2
440,447,447,377,38
441,448,448,377,0
442,449,449,377,7
443,450,450,378,2
444,451,451,379,0
445,452,452,380,2
446,453,453,380,54
447,454,454,380,0
448,455,455,381,0
449,456,456,382,54
450,457,457,382,1
451,458,458,382,0
452,459,459,383,5
453,460,460,383,0
454,461,461,384,2
455,462,462,384,38
456,463,463,384,16
457,464,464,384,0
458,465,465,385,2
459,466,466,385,0
460,467,467,386,18
461,468,468,386,0
462,469,469,387,0
463,470,470,388,2
464,471,471,388,22
465,472,472,388,13
466,473,473,389,2
467,474,474,389,19
468,475,475,389,0
469,476,476,390,18
470,477,477,390,0
471,478,478,391,0
472,479,479,392,41
473,480,480,392,2
474,481,481,392,11
475,482,482,392,0
476,483,483,392,13
477,484,484,393,38
478,485,485,393,0
479,486,486,395,0
480,487,487,397,0
481,488,488,398,2
482,489,489,400,4
483,490,490,400,0
484,491,491,401,0
485,492,492,402,0
486,493,493,403,18
487,494,494,404,0
488,495,495,407,0
489,496,496,409,0
490,497,497,410,22
491,498,498,410,0
492,499,499,410,13
493,500,500,411,2
494,501,501,411,18
495,502,502,411,0
496,503,503,412,2
497,504,504,412,0
498,505,505,413,2
499,506,506,413,0
500,507,507,414,4
501,508,508,414,1
502,509,509,414,0
503,510,510,415,54
504,511,511,415,16
505,512,512,415,0
506,513,513,416,2
507,514,514,416,0
508,515,515,417,5
509,516,516,417,2
510,517,517,417,18
511,518,518,417,1
512,519,519,417,0
513,520,520,418,0
514,521,521,419,53
515,522,522,419,0
516,523,523,420,22
517,524,524,420,0
518,525,525,420,35
519,526,526,421,0
520,527,527,421,13
521,528,528,422,6
522,529,529,422,0
523,530,530,423,0
524,531,531,423,13
525,532,532,424,38
526,533,533,424,0
527,534,534,425,0
528,536,536,426,0
529,537,537,426,13
530,538,538,427,0
531,539,539,428,18
532,540,540,428,1
533,541,541,428,0
534,542,542,429,6
535,543,543,429,0
536,544,544,430,54
537,545,545,430,44
538,546,546,430,4
539,547,547,430,0
540,548,548,431,2
541,549,549,431,4
542,550,550,431,18
543,551,551,431,0
544,552,552,431,13
545,553,553,431,9
546,554,554,432,0
547,555,555,433,0
548,556,556,435,2
549,557,557,436,2
550,558,558,436,4
551,559,559,436,0
552,560,560,437,0
553,561,561,438,2
554,562,562,438,22
555,563,563,438,0
556,564,564,439,2
557,565,565,439,0
558,566,566,440,2
559,567,567,440,0
560,568,568,442,0
561,569,569,443,16
562,570,570,446,1
563,571,571,451,0
564,572,572,452,22
565,573,573,452,38
566,574,574,452,18
567,576,576,452,0
568,577,577,452,13
569,578,578,453,5
570,579,579,453,6
571,580,580,453,0
572,581,581,454,0
