,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,21
1,1,1,1,2
2,2,2,1,1
3,3,3,1,0
4,4,4,2,24
5,5,5,2,0
6,7,7,10,0
7,8,8,13,0
8,9,9,15,1
9,10,10,15,13
10,11,11,16,21
11,12,12,20,10
12,13,13,21,21
13,14,14,21,1
14,15,15,24,0
15,16,16,25,0
16,17,17,27,6
17,18,18,29,0
18,19,19,30,21
19,20,20,30,1
20,21,21,30,32
21,22,22,31,18
22,23,23,31,0
23,24,24,32,0
24,25,25,32,13
25,26,26,34,33
26,27,27,37,54
27,28,28,37,1
28,29,29,38,24
29,30,30,38,13
30,31,31,42,1
31,32,32,43,33
32,33,33,43,24
33,34,34,45,33
34,35,35,45,0
35,36,36,46,20
36,37,37,46,13
37,38,38,47,0
38,39,39,49,54
39,40,40,49,18
40,41,41,50,18
41,42,42,50,13
42,43,43,51,6
43,44,44,52,1
44,45,45,53,4
45,46,46,54,35
46,47,47,54,13
47,48,48,55,18
48,49,49,56,18
49,50,50,56,1
50,51,51,58,21
51,52,52,59,1
52,53,53,61,21
53,54,54,61,1
54,55,55,64,0
55,56,56,65,18
56,57,57,65,1
57,58,58,67,13
58,59,59,74,33
59,60,60,75,18
60,61,61,75,13
61,62,62,78,33
62,63,63,78,0
63,64,64,81,13
64,65,65,82,13
65,66,66,85,1
66,67,67,86,1
67,68,68,86,13
68,69,69,87,1
69,70,70,88,1
70,71,71,90,1
71,72,72,93,13
72,73,73,94,1
73,74,74,100,18
74,75,75,101,1
75,76,76,101,13
76,77,77,102,0
77,78,78,102,13
78,79,79,106,13
79,80,80,117,1
80,81,81,118,1
81,82,82,119,18
82,83,83,119,0
83,84,84,122,13
84,85,85,123,33
85,86,86,123,13
86,87,87,124,33
87,88,88,129,51
88,89,89,130,1
89,90,90,130,13
90,91,91,134,9
91,92,92,135,54
92,93,93,136,49
93,94,94,136,13
94,95,95,137,18
95,96,96,137,1
96,97,97,137,13
97,98,98,138,1
98,99,99,138,0
99,100,100,139,13
100,101,101,141,0
101,102,102,143,33
102,103,103,144,33
103,104,104,144,13
104,105,105,145,13
105,106,106,149,18
106,107,107,149,0
107,108,108,150,1
108,109,109,153,0
109,110,110,154,33
110,111,111,154,7
111,112,112,154,13
112,113,113,155,33
113,114,114,155,0
114,115,115,156,0
115,116,116,156,13
116,117,117,158,54
117,118,118,158,33
118,119,119,158,24
119,120,120,158,0
120,121,121,158,7
121,122,122,159,0
122,123,123,160,18
123,124,124,160,0
124,125,125,162,33
125,126,126,162,0
126,127,127,162,13
127,128,128,164,13
128,129,129,165,56
129,130,130,165,13
130,131,131,166,1
131,132,132,167,13
132,133,133,169,0
133,134,134,170,18
134,135,135,170,42
135,136,136,171,54
136,138,138,171,13
137,139,139,172,39
138,140,140,172,13
139,141,141,173,0
140,142,142,175,51
141,143,143,175,18
142,144,144,175,1
143,145,145,175,0
144,146,146,175,13
145,147,147,176,13
146,148,148,178,13
147,149,149,179,0
148,150,150,180,0
149,151,151,181,1
150,152,152,181,0
151,153,153,184,0
152,154,154,189,13
153,155,155,190,18
154,156,156,190,0
155,157,157,190,13
156,158,158,191,59
157,159,159,191,18
158,160,160,192,13
159,161,161,193,13
160,162,162,194,0
161,163,163,194,13
162,164,164,195,18
163,165,165,196,18
164,166,166,196,0
165,168,168,197,13
166,169,169,200,13
167,170,170,201,33
168,171,171,201,7
169,172,172,207,1
170,173,173,208,1
171,174,174,209,18
172,175,175,210,54
173,176,176,210,18
174,177,177,211,1
175,178,178,211,0
176,179,179,212,1
177,180,180,212,13
178,181,181,222,18
179,182,182,222,1
180,183,183,222,13
181,184,184,223,1
182,185,185,224,18
183,186,186,224,13
184,187,187,225,15
185,188,188,225,0
186,189,189,225,13
187,190,190,226,56
188,191,191,226,0
189,192,192,226,13
190,193,193,227,0
191,194,194,228,33
192,195,195,228,13
193,196,196,229,18
194,197,197,229,56
195,198,198,229,0
196,199,199,229,13
197,200,200,230,18
198,201,201,230,39
199,202,202,230,13
200,203,203,231,0
201,204,204,232,8
202,205,205,232,4
203,206,206,232,14
204,207,207,232,1
205,208,208,232,6
206,209,209,232,13
207,211,211,233,6
208,212,212,233,13
209,213,213,234,18
210,214,214,234,0
211,215,215,237,0
212,216,216,238,4
213,217,217,238,0
214,218,218,239,4
215,219,219,240,18
216,220,220,240,55
217,221,221,241,18
218,222,222,241,56
219,223,223,241,55
220,224,224,241,0
221,225,225,243,0
222,226,226,244,10
223,227,227,244,1
224,228,228,245,0
225,229,229,246,0
226,230,230,247,1
227,231,231,247,13
228,232,232,248,0
229,233,233,249,0
230,234,234,253,13
231,235,235,256,0
232,236,236,257,18
233,237,237,258,13
234,238,238,259,0
235,239,239,260,1
236,240,240,262,13
237,241,241,264,13
238,242,242,266,13
239,243,243,268,24
240,244,244,268,13
241,245,245,269,20
242,246,246,269,13
243,247,247,270,0
244,248,248,271,0
245,249,249,271,13
246,250,250,273,0
247,251,251,273,13
248,252,252,274,0
249,253,253,276,0
250,254,254,279,13
251,255,255,280,13
252,257,257,281,7
253,258,258,282,1
254,259,259,282,0
255,260,260,282,13
256,261,261,283,13
257,262,262,284,0
258,263,263,285,18
259,264,264,285,0
260,265,265,287,0
261,266,266,287,7
262,267,267,287,13
263,268,268,288,0
264,269,269,288,13
265,270,270,289,27
266,271,271,289,13
267,272,272,290,0
268,273,273,290,13
269,274,274,292,27
270,275,275,292,0
271,276,276,292,13
272,277,277,293,1
273,278,278,294,36
274,279,279,294,13
275,280,280,298,0
276,281,281,299,27
277,282,282,300,18
278,283,283,300,0
279,284,284,301,31
280,285,285,302,13
281,286,286,303,14
282,287,287,303,0
283,288,288,303,13
284,289,289,304,27
285,290,290,304,13
286,291,291,305,13
287,292,292,306,0
288,293,293,307,0
289,294,294,307,13
290,295,295,308,0
291,296,296,310,49
292,297,297,311,0
293,298,298,311,13
294,299,299,312,0
295,300,300,313,0
296,301,301,315,33
297,302,302,315,0
298,303,303,315,13
299,304,304,317,33
300,305,305,317,6
301,306,306,317,0
302,307,307,318,0
303,308,308,319,0
304,309,309,319,7
305,310,310,319,13
306,311,311,320,13
307,312,312,322,31
308,313,313,323,6
309,314,314,323,13
310,315,315,324,1
311,316,316,324,6
312,317,317,324,0
313,318,318,324,9
314,319,319,327,6
315,320,320,328,0
316,321,321,329,27
317,322,322,331,6
318,323,323,331,0
319,324,324,332,6
320,325,325,333,27
321,326,326,333,6
322,327,327,333,13
323,328,328,335,4
324,329,329,335,18
325,330,330,335,0
326,331,331,336,33
327,332,332,337,0
328,333,333,338,0
329,334,334,341,24
330,335,335,341,0
331,336,336,342,13
332,337,337,343,0
333,338,338,345,21
334,339,339,345,53
335,340,340,345,42
336,341,341,345,0
337,342,342,345,13
338,343,343,346,5
339,344,344,346,33
340,345,345,346,0
341,346,346,346,7
342,347,347,347,0
343,348,348,347,13
344,349,349,348,5
345,350,350,348,21
346,351,351,348,0
347,352,352,349,21
348,353,353,349,0
349,354,354,350,33
350,355,355,350,7
