,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,3,4
1,1,1,4,3
2,2,2,4,7
3,3,3,8,33
4,4,4,12,35
5,5,5,17,13
6,6,6,19,13
7,7,7,20,35
8,8,8,31,35
9,9,9,33,6
10,10,10,34,35
11,11,11,35,38
12,12,12,40,31
13,13,13,43,38
14,15,15,43,1
15,16,16,47,11
16,17,17,47,13
17,18,18,48,35
18,19,19,54,6
19,20,20,54,0
20,21,21,54,35
21,22,22,55,35
22,23,23,55,13
23,24,24,58,35
24,25,25,59,6
25,26,26,59,35
26,27,27,60,35
27,28,28,61,35
28,29,29,62,35
29,30,30,63,6
30,31,31,63,35
31,32,32,64,6
32,33,33,64,35
33,34,34,65,38
34,35,35,65,35
35,36,36,65,13
36,37,37,67,35
37,38,38,67,13
38,39,39,68,0
39,40,40,68,35
40,41,41,69,6
41,42,42,69,35
42,43,43,69,13
43,44,44,70,1
44,45,45,70,35
45,46,46,71,1
46,47,47,71,6
47,48,48,71,35
48,49,49,71,13
49,50,50,72,6
50,51,51,72,35
51,52,52,74,27
52,53,53,74,6
53,54,54,74,35
54,55,55,75,6
55,56,56,75,35
56,57,57,76,27
57,58,58,76,13
58,59,59,77,35
59,60,60,79,35
60,61,61,80,27
61,62,62,80,6
62,63,63,80,35
63,64,64,81,6
64,65,65,81,35
65,66,66,81,13
66,67,67,82,35
67,68,68,83,35
68,69,69,85,35
69,70,70,86,27
70,71,71,86,14
71,72,72,86,35
72,73,73,87,35
73,74,74,88,35
74,75,75,89,35
75,76,76,90,35
76,77,77,91,35
77,78,78,92,35
78,79,79,93,38
79,80,80,93,35
80,81,81,94,35
81,82,82,96,35
82,83,83,97,1
83,84,84,98,6
84,85,85,98,35
85,86,86,99,35
86,87,87,99,13
87,88,88,100,31
88,89,89,101,35
89,90,90,102,1
90,91,91,102,6
91,92,92,102,35
92,93,93,103,6
93,94,94,103,35
94,95,95,104,35
95,96,96,106,35
96,97,97,107,35
97,98,98,108,35
98,99,99,108,13
99,100,100,109,35
100,101,101,109,13
101,102,102,110,35
102,103,103,111,35
103,104,104,113,0
104,105,105,113,35
105,106,106,113,13
106,107,107,114,27
107,108,108,114,6
108,109,109,114,35
109,110,110,114,13
110,111,111,115,27
111,112,112,115,0
112,113,113,115,35
113,114,114,115,13
114,115,115,116,4
115,116,116,116,35
116,117,117,116,7
117,118,118,118,35
118,119,119,118,13
119,120,120,119,1
120,121,121,119,35
121,122,122,119,13
122,123,123,120,4
123,124,124,120,35
124,125,125,120,7
125,126,126,120,13
126,127,127,121,4
127,128,128,122,27
128,129,129,122,0
129,130,130,122,35
130,131,131,122,13
131,132,132,123,38
132,133,133,123,19
133,134,134,123,35
134,135,135,123,13
135,136,136,124,35
136,137,137,130,35
137,138,138,131,35
138,139,139,132,1
139,140,140,133,35
140,141,141,134,35
141,142,142,135,35
142,143,143,137,35
143,144,144,139,35
144,145,145,140,35
145,146,146,141,35
146,147,147,142,6
147,148,148,142,35
148,149,149,142,13
149,150,150,143,0
150,151,151,143,35
151,152,152,143,13
152,153,153,143,9
153,154,154,144,35
154,155,155,145,35
155,156,156,145,13
156,157,157,146,19
157,158,158,146,6
158,159,159,146,35
159,160,160,146,13
160,161,161,147,7
161,162,162,148,35
162,163,163,149,7
163,164,164,150,35
164,165,165,151,35
165,166,166,151,13
166,167,167,152,6
167,168,168,152,35
168,169,169,152,13
169,170,170,153,51
170,171,171,153,35
171,172,172,154,38
172,173,173,154,6
173,174,174,154,35
174,175,175,154,7
175,176,176,155,1
176,177,177,155,35
177,178,178,156,0
178,179,179,158,0
179,180,180,158,35
180,181,181,160,19
181,182,182,160,6
182,183,183,160,0
183,184,184,161,1
184,185,185,161,0
185,186,186,161,35
186,187,187,161,7
187,188,188,162,1
188,189,189,163,1
189,190,190,163,6
190,191,191,163,35
191,192,192,164,35
192,193,193,165,35
193,194,194,166,35
194,195,195,167,0
195,196,196,168,35
196,197,197,169,6
197,198,198,169,35
198,199,199,169,9
199,200,200,170,6
200,201,201,170,35
201,202,202,171,35
202,203,203,172,6
203,204,204,173,6
204,205,205,174,8
205,206,206,174,4
206,207,207,174,19
207,208,208,174,6
208,209,209,177,6
209,210,210,177,35
210,211,211,179,6
211,212,212,180,35
212,213,213,181,35
213,214,214,182,6
214,215,215,184,35
215,216,216,185,38
216,217,217,185,35
217,218,218,187,3
218,219,219,187,19
219,220,220,187,35
220,221,221,187,13
221,222,222,192,35
222,223,223,193,35
223,224,224,194,6
224,225,225,194,35
225,226,226,195,5
226,227,227,195,35
227,228,228,197,6
228,229,229,197,35
229,230,230,198,35
230,231,231,199,14
231,232,232,199,35
232,233,233,200,7
233,234,234,214,35
234,235,235,215,38
235,236,236,215,35
236,237,237,216,35
237,238,238,217,35
238,239,239,218,1
239,240,240,219,47
240,241,241,220,35
241,242,242,221,13
242,243,243,222,6
243,244,244,222,35
244,245,245,223,35
245,246,246,223,13
246,247,247,224,1
247,248,248,224,35
248,249,249,225,6
249,250,250,225,35
250,251,251,226,13
251,252,252,227,35
252,253,253,228,35
253,254,254,229,6
254,255,255,229,35
255,256,256,231,3
256,257,257,232,6
257,258,258,232,35
258,259,259,233,27
259,260,260,233,35
260,261,261,233,13
261,262,262,234,35
262,263,263,235,27
263,264,264,235,4
264,265,265,235,19
265,266,266,235,7
266,267,267,236,35
267,268,268,236,13
268,269,269,237,3
269,270,270,237,27
270,271,271,237,35
271,272,272,237,13
272,273,273,240,31
273,274,274,240,27
274,275,275,240,35
275,276,276,241,35
276,277,277,242,52
277,278,278,242,35
278,279,279,242,13
279,280,280,243,35
280,281,281,244,35
281,282,282,245,1
282,283,283,245,35
283,284,284,246,38
284,285,285,248,35
285,286,286,249,7
286,287,287,250,35
287,288,288,251,19
288,289,289,251,35
289,290,290,253,13
290,291,291,254,35
291,292,292,254,13
292,293,293,255,6
293,294,294,255,35
294,295,295,256,6
295,296,296,256,35
296,297,297,258,6
297,298,298,258,35
298,299,299,259,35
299,300,300,260,27
300,301,301,260,6
301,302,302,260,35
302,303,303,261,6
303,304,304,261,35
304,305,305,262,0
305,306,306,262,35
306,307,307,263,1
307,308,308,263,19
308,309,309,263,35
309,310,310,264,4
310,311,311,264,6
311,312,312,264,35
312,313,313,265,35
313,314,314,274,35
314,315,315,276,35
315,316,316,277,27
316,317,317,277,38
317,318,318,278,1
318,319,319,278,35
319,320,320,280,35
320,321,321,282,1
321,322,322,282,35
322,323,323,283,1
323,324,324,283,35
324,325,325,284,35
325,326,326,285,35
326,327,327,286,35
327,328,328,287,1
328,329,329,289,35
329,330,330,290,35
330,331,331,291,1
331,332,332,291,35
332,333,333,292,35
333,334,334,294,35
334,335,335,295,1
335,336,336,295,35
336,337,337,297,35
337,338,338,298,1
338,339,339,298,35
339,340,340,299,1
340,341,341,300,35
341,342,342,302,1
342,343,343,303,1
343,344,344,303,52
344,345,345,303,35
345,346,346,304,1
346,347,347,305,35
347,348,348,306,1
348,349,349,309,35
349,350,350,310,1
350,351,351,313,1
351,352,352,313,35
352,353,353,317,35
353,354,354,318,35
354,355,355,319,35
355,356,356,320,5
356,357,357,320,35
