,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,0
1,1,1,3,0
2,2,2,5,1
3,3,3,6,51
4,4,4,6,0
5,5,5,9,0
6,6,6,9,13
7,7,7,10,1
8,8,8,14,4
9,9,9,14,18
10,10,10,14,0
11,11,11,15,17
12,12,12,15,0
13,13,13,16,18
14,14,14,17,1
15,15,15,17,0
16,16,16,19,54
17,17,17,20,0
18,18,18,25,6
19,19,19,26,0
20,20,20,28,0
21,21,21,29,51
22,22,22,29,1
23,23,23,29,7
24,24,24,30,18
25,25,25,31,0
26,26,26,32,0
27,27,27,34,1
28,28,28,34,0
29,29,29,36,0
30,30,30,37,0
31,31,31,37,7
32,32,32,39,1
33,33,33,41,51
34,34,34,42,51
35,35,35,42,0
36,36,36,45,0
37,37,37,46,51
38,38,38,46,0
39,39,39,49,1
40,40,40,49,0
41,41,41,51,4
42,42,42,58,5
43,43,43,68,1
44,44,44,68,0
45,45,45,69,2
46,46,46,70,0
47,47,47,70,7
48,48,48,72,14
49,49,49,73,3
50,50,50,73,0
51,51,51,74,1
52,52,52,76,33
53,53,53,76,1
54,54,54,76,0
55,55,55,76,7
56,56,56,77,51
57,57,57,77,0
58,58,58,78,0
59,59,59,80,0
60,60,60,81,0
61,61,61,82,0
62,62,62,83,6
63,63,63,85,0
64,64,64,85,13
65,65,65,86,51
66,66,66,86,0
67,68,68,89,0
68,69,69,90,1
69,70,70,92,1
70,71,71,95,1
71,72,72,96,4
72,73,73,98,0
73,74,74,99,18
74,75,75,99,0
75,76,76,100,7
76,77,77,102,1
77,78,78,107,1
78,79,79,122,18
79,80,80,122,56
80,81,81,122,0
81,82,82,123,4
82,83,83,125,51
83,84,84,125,1
84,85,85,126,10
85,86,86,126,18
86,87,87,126,1
87,88,88,128,0
88,89,89,130,0
89,90,90,133,27
90,91,91,133,13
91,92,92,134,18
92,93,93,137,1
93,94,94,139,6
94,95,95,143,6
95,96,96,147,6
96,97,97,151,1
97,98,98,152,1
98,99,99,154,1
99,100,100,157,5
100,101,101,160,2
101,102,102,160,18
102,103,103,160,0
103,104,104,162,0
104,105,105,168,1
105,106,106,175,33
106,107,107,177,14
107,108,108,179,1
108,109,109,181,0
109,110,110,181,13
110,111,111,182,17
111,112,112,182,0
112,113,113,186,1
113,114,114,187,1
114,115,115,189,2
115,116,116,189,1
116,117,117,191,0
117,118,118,193,0
118,119,119,194,2
119,120,120,194,18
120,121,121,195,1
121,122,122,196,2
122,123,123,196,30
123,124,124,196,51
124,125,125,196,1
125,126,126,196,0
126,127,127,199,0
127,128,128,201,1
128,129,129,203,14
129,130,130,203,7
130,131,131,203,13
131,132,132,205,0
132,133,133,209,11
133,134,134,209,4
134,135,135,209,0
135,136,136,210,11
136,137,137,210,18
137,138,138,212,0
138,139,139,214,2
139,140,140,214,1
140,141,141,214,0
141,142,142,223,30
142,143,143,223,51
143,144,144,223,0
144,145,145,224,7
145,146,146,225,1
146,147,147,227,30
147,148,148,227,22
148,149,149,227,0
149,150,150,228,18
150,151,151,228,6
151,152,152,228,0
152,153,153,229,56
153,154,154,229,0
154,155,155,230,18
155,156,156,231,0
156,157,157,237,0
157,158,158,238,0
158,159,159,241,22
159,160,160,241,14
160,161,161,241,17
161,163,163,241,13
162,164,164,245,0
163,165,165,248,1
164,166,166,249,1
165,167,167,252,24
166,168,168,255,0
167,169,169,257,2
168,170,170,258,1
169,171,171,258,0
170,172,172,260,1
171,173,173,262,44
172,174,174,264,13
173,175,175,266,2
174,176,176,266,51
175,177,177,266,0
176,178,178,268,13
177,179,179,269,1
178,180,180,270,5
179,181,181,270,0
180,182,182,272,0
181,183,183,273,2
182,184,184,273,28
183,185,185,273,0
184,186,186,274,0
185,187,187,274,13
186,188,188,275,30
187,189,189,277,0
188,190,190,280,2
189,191,191,280,0
190,192,192,281,51
191,193,193,282,13
192,194,194,283,0
193,195,195,284,11
194,196,196,284,24
195,197,197,285,2
196,198,198,285,22
197,199,199,285,13
198,201,201,287,0
199,202,202,288,11
200,203,203,289,2
201,204,204,290,18
202,205,205,290,1
203,206,206,290,0
204,207,207,291,2
205,208,208,291,0
206,209,209,294,14
207,210,210,294,1
208,211,211,294,0
209,212,212,296,2
210,213,213,296,17
211,214,214,296,1
212,215,215,298,51
213,216,216,302,13
214,217,217,306,0
215,218,218,312,1
216,219,219,312,19
217,220,220,314,0
218,221,221,315,4
219,222,222,315,0
220,223,223,317,1
221,224,224,318,13
222,225,225,319,0
