,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,1
1,1,1,2,1
2,2,2,3,1
3,3,3,4,18
4,4,4,4,1
5,5,5,6,1
6,6,6,9,5
7,7,7,10,1
8,8,8,12,5
9,9,9,12,2
10,10,10,12,1
11,11,11,12,45
12,12,12,12,0
13,13,13,13,5
14,14,14,13,1
15,15,15,14,18
16,16,16,14,1
17,17,17,15,1
18,18,18,16,1
19,19,19,17,1
20,20,20,19,1
21,21,21,20,1
22,22,22,20,0
23,23,23,22,1
24,24,24,23,1
25,25,25,24,5
26,26,26,24,1
27,27,27,25,5
28,28,28,25,27
29,29,29,25,18
30,30,30,25,1
31,31,31,26,1
32,32,32,27,4
33,33,33,28,1
34,34,34,28,0
35,35,35,29,1
36,36,36,29,0
37,37,37,31,5
38,38,38,31,1
39,39,39,32,5
40,40,40,32,1
41,41,41,33,5
42,42,42,33,27
43,43,43,33,18
44,44,44,33,1
45,45,45,34,1
46,46,46,34,0
47,47,47,35,1
48,48,48,36,1
49,49,49,37,1
50,50,50,38,1
51,51,51,39,1
52,52,52,42,5
53,53,53,43,18
54,54,54,43,56
55,55,55,43,1
56,56,56,43,0
57,57,57,44,1
58,58,58,45,5
59,59,59,45,1
60,60,60,45,0
61,61,61,47,1
62,62,62,49,5
63,63,63,50,5
64,64,64,50,1
65,65,65,51,56
66,66,66,51,1
67,67,67,52,18
68,68,68,52,1
69,69,69,52,0
70,70,70,53,27
71,71,71,53,1
72,72,72,54,5
73,73,73,54,18
74,74,74,54,0
75,75,75,55,1
76,76,76,56,1
77,77,77,57,5
78,78,78,57,1
79,79,79,58,5
80,80,80,58,31
81,81,81,58,18
82,82,82,59,1
83,83,83,60,5
84,84,84,60,1
85,85,85,61,5
86,86,86,62,1
87,87,87,63,1
88,88,88,64,1
89,89,89,65,1
90,90,90,66,1
91,91,91,66,45
92,92,92,68,18
93,93,93,68,1
94,94,94,69,1
95,95,95,71,1
96,96,96,72,1
97,97,97,73,1
98,98,98,75,1
99,99,99,76,18
100,100,100,76,1
101,101,101,77,13
102,102,102,78,1
103,103,103,79,1
104,104,104,80,1
105,105,105,81,1
106,106,106,82,5
107,107,107,82,1
108,108,108,83,5
109,109,109,83,18
110,110,110,83,0
111,111,111,84,5
112,112,112,84,1
113,113,113,85,1
114,114,114,87,1
115,115,115,88,1
116,116,116,89,1
117,117,117,90,18
118,118,118,90,1
119,119,119,91,1
120,120,120,92,1
121,121,121,94,1
122,122,122,95,1
123,123,123,96,1
124,124,124,97,18
125,125,125,97,1
126,126,126,98,1
127,127,127,98,0
128,128,128,99,5
129,129,129,99,27
130,130,130,99,1
131,131,131,99,13
132,132,132,100,2
133,133,133,100,1
134,134,134,100,0
135,135,135,101,18
136,136,136,101,1
137,137,137,102,5
138,138,138,102,1
139,139,139,103,5
140,140,140,103,0
141,141,141,104,5
142,142,142,104,18
143,143,143,104,1
144,144,144,104,0
145,145,145,105,1
146,146,146,107,1
147,147,147,108,1
148,148,148,109,18
149,149,149,110,1
150,150,150,111,1
151,151,151,112,5
152,152,152,112,2
153,153,153,112,0
154,154,154,113,1
155,155,155,114,5
156,156,156,114,18
157,157,157,114,1
158,158,158,115,1
159,159,159,116,57
160,160,160,116,1
161,161,161,116,13
162,162,162,117,5
163,163,163,117,18
164,164,164,117,1
165,165,165,118,1
166,166,166,119,1
167,167,167,119,0
168,168,168,119,7
169,169,169,120,1
170,170,170,121,5
171,171,171,121,1
172,172,172,122,1
173,173,173,123,1
174,174,174,123,45
175,175,175,123,0
176,176,176,124,18
177,177,177,124,1
178,178,178,125,0
179,179,179,126,1
180,180,180,127,1
181,181,181,129,5
182,182,182,129,1
183,183,183,130,1
184,184,184,131,5
185,185,185,131,18
186,186,186,132,1
187,187,187,133,5
188,188,188,133,1
189,189,189,134,1
190,190,190,135,1
191,191,191,136,1
192,192,192,136,0
193,193,193,138,5
194,194,194,138,1
195,195,195,139,1
196,196,196,140,47
197,197,197,141,18
198,198,198,141,1
199,199,199,142,1
200,200,200,143,1
201,201,201,144,5
202,202,202,144,47
203,203,203,144,1
204,204,204,145,18
205,205,205,145,1
206,206,206,146,1
207,207,207,146,45
208,208,208,146,13
209,209,209,147,45
210,210,210,147,0
211,211,211,148,1
212,212,212,149,56
213,213,213,149,1
214,214,214,150,57
215,215,215,150,5
216,216,216,150,47
217,217,217,150,0
218,218,218,150,13
219,219,219,151,1
220,220,220,152,1
221,221,221,153,18
222,222,222,153,1
223,223,223,154,1
224,224,224,155,1
225,225,225,156,1
226,226,226,157,1
227,227,227,158,1
228,228,228,159,1
229,229,229,160,1
230,230,230,161,1
231,231,231,162,1
232,232,232,166,18
233,233,233,166,1
234,234,234,171,1
235,235,235,171,0
236,236,236,172,1
237,237,237,173,18
238,238,238,173,1
239,239,239,174,1
240,240,240,175,1
241,241,241,176,1
242,242,242,177,1
243,243,243,178,1
244,244,244,179,1
245,245,245,180,1
246,246,246,181,18
247,247,247,181,1
248,248,248,182,1
249,249,249,183,1
250,250,250,187,18
251,251,251,189,18
252,252,252,189,1
253,253,253,189,13
254,254,254,190,1
255,255,255,190,0
256,256,256,191,21
257,257,257,191,1
258,258,258,192,5
259,259,259,192,1
260,260,260,194,5
261,261,261,194,1
262,262,262,195,1
263,263,263,195,0
264,264,264,196,5
265,265,265,196,1
266,266,266,198,1
267,267,267,199,1
268,268,268,202,27
269,269,269,204,18
270,270,270,204,0
271,271,271,205,18
272,272,272,206,5
273,273,273,207,1
274,274,274,209,1
275,275,275,210,0
276,276,276,215,1
277,277,277,220,1
278,278,278,221,5
279,279,279,221,18
280,280,280,222,5
281,281,281,222,53
282,282,282,223,5
283,283,283,223,1
284,284,284,224,1
285,285,285,225,1
286,286,286,226,30
287,287,287,226,1
288,288,288,227,1
289,289,289,228,0
290,290,290,229,5
291,291,291,229,0
292,292,292,230,5
293,293,293,231,5
294,294,294,231,0
295,295,295,233,5
296,296,296,233,18
297,297,297,235,0
298,298,298,236,5
299,299,299,236,1
300,300,300,236,0
301,301,301,239,5
302,303,303,240,5
303,304,304,243,5
304,306,306,243,18
305,307,307,243,0
306,308,308,244,5
307,309,309,244,0
308,310,310,245,0
309,311,311,246,0
310,312,312,250,18
311,313,313,251,5
312,314,314,251,0
313,315,315,252,5
314,316,316,252,3
315,317,317,252,0
316,318,318,253,1
317,319,319,254,5
318,320,320,254,1
319,321,321,256,1
320,322,322,257,1
321,323,323,258,5
322,324,324,258,0
323,325,325,261,18
324,326,326,263,0
325,327,327,264,1
326,328,328,265,5
327,329,329,266,5
328,330,330,266,0
329,331,331,271,5
330,332,332,271,18
331,333,333,272,5
332,334,334,272,0
333,335,335,272,13
334,336,336,273,5
335,337,337,273,0
336,338,338,274,5
337,339,339,274,0
338,340,340,275,5
339,341,341,275,0
340,342,342,276,2
341,343,343,277,1
342,344,344,279,5
343,345,345,279,18
344,346,346,279,0
345,347,347,279,13
346,348,348,280,5
347,349,349,281,5
348,350,350,281,0
349,351,351,283,5
350,352,352,284,57
351,353,353,284,5
352,354,354,284,18
353,355,355,284,13
354,356,356,285,0
355,357,357,286,5
356,358,358,287,1
357,359,359,287,0
358,360,360,290,5
359,361,361,291,5
360,362,362,291,0
361,363,363,292,5
362,364,364,292,0
363,365,365,293,18
364,366,366,296,0
365,367,367,298,5
366,368,368,298,45
367,369,369,299,18
368,370,370,300,1
369,371,371,300,0
370,372,372,302,0
371,373,373,304,0
372,374,374,305,0
373,375,375,306,5
374,376,376,306,45
375,377,377,307,5
376,378,378,308,5
377,379,379,308,0
378,380,380,308,13
379,381,381,309,5
380,382,382,309,0
381,383,383,310,18
382,384,384,310,0
383,385,385,311,5
384,386,386,311,1
385,387,387,313,5
386,388,388,313,1
387,389,389,314,5
388,390,390,314,1
389,391,391,318,22
390,392,392,318,1
391,393,393,318,0
392,394,394,319,5
393,395,395,320,18
394,396,396,325,5
395,397,397,328,5
396,398,398,330,0
397,399,399,331,18
398,400,400,333,1
399,401,401,335,5
400,402,402,336,5
401,403,403,336,13
402,404,404,338,5
403,405,405,339,18
404,406,406,342,5
405,407,407,342,0
406,408,408,344,1
407,409,409,344,0
408,410,410,346,56
409,411,411,347,1
410,412,412,348,1
411,413,413,348,45
412,414,414,349,0
413,415,415,350,5
414,416,416,350,13
415,417,417,351,1
416,418,418,352,0
417,419,419,353,5
418,420,420,353,18
419,421,421,353,0
420,422,422,354,5
421,423,423,355,5
422,424,424,356,13
423,425,425,357,18
424,426,426,359,0
425,427,427,360,5
426,428,428,360,0
427,429,429,361,34
