,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,0,36
1,1,1,0,35
2,2,2,1,32
3,3,3,2,0
4,4,4,2,13
5,5,5,3,37
6,6,6,3,35
7,7,7,4,35
8,8,8,4,13
9,9,9,6,5
10,10,10,7,35
11,11,11,8,37
12,12,12,8,1
13,13,13,12,5
14,14,14,12,0
15,15,15,13,35
16,16,16,14,35
17,17,17,14,13
18,18,18,16,5
19,19,19,19,5
20,20,20,19,0
21,21,21,20,4
22,22,22,23,5
23,23,23,26,4
24,24,24,26,35
25,25,25,27,35
26,26,26,28,35
27,27,27,30,5
28,28,28,31,39
29,29,29,33,4
30,30,30,33,24
31,31,31,33,1
32,32,32,33,0
33,33,33,33,26
34,34,34,35,31
35,35,35,37,5
36,36,36,40,4
37,37,37,40,0
38,38,38,40,35
39,39,39,41,35
40,40,40,42,35
41,41,41,44,5
42,42,42,45,1
43,43,43,47,4
44,44,44,48,0
45,45,45,50,0
46,46,46,52,4
47,47,47,54,5
48,48,48,54,0
49,49,49,55,35
50,50,50,56,35
51,51,51,57,13
52,52,52,58,5
53,53,53,58,35
54,54,54,59,0
55,55,55,61,4
56,56,56,62,4
57,57,57,63,42
58,58,58,64,5
59,59,59,65,35
60,60,60,68,4
61,61,61,68,37
62,62,62,71,1
63,63,63,72,5
64,64,64,75,13
65,65,65,76,35
66,66,66,77,31
67,67,67,79,5
68,68,68,82,5
69,69,69,82,4
70,70,70,83,35
71,71,71,84,35
72,72,72,86,5
73,73,73,88,0
74,74,74,89,4
75,75,75,90,5
76,77,77,93,5
77,78,78,94,1
78,79,79,95,32
79,80,80,96,5
80,81,81,96,35
81,82,82,96,7
82,83,83,97,4
83,84,84,97,35
84,85,85,98,6
85,86,86,98,35
86,87,87,100,5
87,88,88,103,5
88,89,89,103,4
89,90,90,103,35
90,91,91,105,6
91,92,92,106,35
92,93,93,106,13
93,94,94,107,5
94,95,95,107,35
95,96,96,110,4
96,97,97,110,1
97,98,98,111,35
98,99,99,111,13
99,100,100,113,32
100,101,101,114,5
101,102,102,116,37
102,103,103,117,5
103,104,104,118,0
104,105,105,118,35
105,106,106,119,35
106,107,107,119,32
107,108,108,120,32
108,109,109,121,5
109,110,110,123,37
110,111,111,123,35
111,112,112,124,5
112,113,113,125,13
113,114,114,126,0
114,115,115,126,35
115,116,116,127,29
116,117,117,128,35
117,118,118,129,35
118,119,119,131,5
119,120,120,132,0
120,121,121,132,35
121,122,122,133,35
122,123,123,136,32
123,124,124,137,32
124,125,125,138,5
125,126,126,139,5
126,127,127,139,4
127,128,128,143,32
128,129,129,144,47
129,130,130,145,5
130,131,131,146,0
131,132,132,146,35
132,133,133,147,35
133,134,134,148,5
134,135,135,148,35
135,136,136,149,32
136,137,137,152,36
137,138,138,152,0
138,139,139,153,37
