,Unnamed: 0,Unnamed: 0.1,time,event
0,0,0,11,4
1,1,1,11,0
2,2,2,12,14
3,3,3,13,0
4,4,4,17,0
5,5,5,18,0
6,6,6,19,28
7,7,7,20,0
8,8,8,22,38
9,9,9,23,28
10,11,11,24,0
11,12,12,25,2
12,13,13,25,0
13,14,14,26,44
14,15,15,26,0
15,16,16,28,14
16,17,17,29,0
17,18,18,32,39
18,19,19,33,0
19,20,20,34,0
20,21,21,35,0
21,22,22,36,14
22,23,23,37,0
23,24,24,38,0
24,25,25,40,0
25,26,26,41,0
26,27,27,42,0
27,28,28,43,44
28,29,29,43,0
29,30,30,44,0
30,31,31,45,0
31,32,32,47,1
32,33,33,48,27
33,34,34,48,0
34,35,35,49,0
35,36,36,50,14
36,37,37,50,0
37,38,38,51,0
38,39,39,56,1
39,40,40,56,0
40,41,41,57,1
41,42,42,57,0
42,43,43,58,0
43,44,44,60,0
44,45,45,61,0
45,46,46,62,0
46,47,47,64,0
47,48,48,65,28
48,49,49,65,1
49,50,50,65,0
50,51,51,67,0
51,52,52,69,0
52,53,53,70,0
53,54,54,71,0
54,55,55,72,44
55,56,56,72,0
56,57,57,73,0
57,58,58,74,0
58,59,59,74,7
59,60,60,75,0
60,61,61,78,0
61,62,62,79,7
62,63,63,80,0
63,64,64,81,0
64,65,65,81,7
65,66,66,82,0
66,67,67,83,0
67,68,68,84,6
68,69,69,86,0
69,70,70,87,1
70,71,71,87,7
71,72,72,88,2
72,73,73,89,0
73,74,74,90,0
74,75,75,91,44
75,76,76,91,0
76,77,77,91,43
77,78,78,92,44
78,79,79,92,0
79,80,80,93,0
80,81,81,95,0
81,82,82,95,7
82,83,83,96,0
83,84,84,97,0
84,85,85,99,0
85,86,86,100,7
86,87,87,101,0
87,88,88,102,0
88,89,89,103,0
89,90,90,104,39
90,91,91,104,0
91,92,92,105,0
92,93,93,107,0
93,94,94,108,0
94,95,95,109,0
95,96,96,110,0
96,97,97,111,0
97,98,98,114,0
98,99,99,115,44
99,100,100,115,0
100,101,101,116,0
101,102,102,118,3
102,103,103,119,0
103,104,104,121,0
104,105,105,123,0
105,106,106,124,0
106,107,107,125,2
107,108,108,125,0
108,110,110,128,8
109,111,111,128,0
110,112,112,131,44
111,113,113,134,0
112,114,114,137,0
113,115,115,138,0
114,116,116,139,0
115,117,117,141,0
116,118,118,145,0
117,119,119,146,0
118,120,120,147,0
119,121,121,148,0
120,122,122,149,0
121,123,123,150,0
122,124,124,151,45
123,125,125,151,0
124,126,126,152,0
125,127,127,153,0
126,128,128,155,14
127,129,129,156,0
128,130,130,157,33
129,131,131,157,0
130,132,132,159,0
131,133,133,160,0
