,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,0.0,2.0
2,2,0.0,2.0
3,3,0.0,3.0
4,4,0.0,4.0
5,5,0.0,1.0
6,6,0.0,0.0
7,7,0.0,0.0
8,8,0.0,0.0
9,9,0.0,4.0
10,10,1.1574074074074074e-14,3.0
11,11,1.1574074074074074e-14,1.0
12,12,1.1574074074074074e-14,3.0
13,13,1.1574074074074074e-14,4.0
14,14,1.1574074074074074e-14,1.0
15,15,1.1574074074074074e-14,3.0
16,16,1.1574074074074074e-14,2.0
17,17,1.1574074074074074e-14,3.0
18,18,1.1574074074074074e-14,4.0
19,19,1.1574074074074074e-14,4.0
20,20,1.1574074074074074e-14,3.0
21,21,1.1574074074074074e-14,3.0
22,22,1.1574074074074074e-14,0.0
23,23,1.1574074074074074e-14,1.0
24,24,1.1574074074074074e-14,1.0
25,25,2.3148148148148147e-14,3.0
26,26,2.3148148148148147e-14,3.0
27,27,2.3148148148148147e-14,3.0
28,28,2.3148148148148147e-14,4.0
29,29,2.3148148148148147e-14,3.0
30,30,2.3148148148148147e-14,4.0
31,31,2.3148148148148147e-14,2.0
32,32,2.3148148148148147e-14,4.0
33,33,2.3148148148148147e-14,0.0
34,34,2.3148148148148147e-14,0.0
35,35,2.3148148148148147e-14,4.0
36,36,2.3148148148148147e-14,0.0
37,37,2.3148148148148147e-14,1.0
38,38,2.3148148148148147e-14,3.0
39,39,2.3148148148148147e-14,1.0
40,40,2.3148148148148147e-14,3.0
41,41,2.3148148148148147e-14,3.0
42,42,2.3148148148148147e-14,4.0
43,43,2.3148148148148147e-14,0.0
44,44,2.3148148148148147e-14,4.0
45,45,2.3148148148148147e-14,3.0
46,46,2.3148148148148147e-14,3.0
47,47,2.3148148148148147e-14,2.0
48,48,2.3148148148148147e-14,0.0
49,49,2.3148148148148147e-14,3.0
50,50,2.3148148148148147e-14,4.0
51,51,2.3148148148148147e-14,0.0
52,52,2.3148148148148147e-14,3.0
53,53,2.3148148148148147e-14,1.0
54,54,2.3148148148148147e-14,4.0
55,55,2.3148148148148147e-14,0.0
56,56,3.4722222222222224e-14,2.0
57,57,3.4722222222222224e-14,0.0
58,58,3.4722222222222224e-14,1.0
59,59,3.4722222222222224e-14,2.0
60,60,3.4722222222222224e-14,0.0
61,61,3.4722222222222224e-14,4.0
62,62,3.4722222222222224e-14,4.0
63,63,3.4722222222222224e-14,2.0
64,64,3.4722222222222224e-14,0.0
65,65,3.4722222222222224e-14,0.0
66,66,3.4722222222222224e-14,0.0
67,67,3.4722222222222224e-14,3.0
68,68,3.4722222222222224e-14,0.0
69,69,3.4722222222222224e-14,4.0
70,70,3.4722222222222224e-14,4.0
71,71,3.4722222222222224e-14,1.0
72,72,3.4722222222222224e-14,3.0
73,73,3.4722222222222224e-14,2.0
74,74,3.4722222222222224e-14,2.0
75,75,3.4722222222222224e-14,4.0
76,76,3.4722222222222224e-14,3.0
77,77,3.4722222222222224e-14,4.0
78,78,3.4722222222222224e-14,1.0
79,79,4.6296296296296295e-14,4.0
80,80,4.6296296296296295e-14,1.0
81,81,4.6296296296296295e-14,0.0
82,82,4.6296296296296295e-14,3.0
83,83,4.6296296296296295e-14,0.0
84,84,4.6296296296296295e-14,2.0
85,85,4.6296296296296295e-14,0.0
86,86,4.6296296296296295e-14,1.0
87,87,4.6296296296296295e-14,2.0
88,88,4.6296296296296295e-14,4.0
89,89,4.6296296296296295e-14,0.0
90,90,4.6296296296296295e-14,1.0
91,91,4.6296296296296295e-14,2.0
92,92,4.6296296296296295e-14,0.0
93,93,4.6296296296296295e-14,1.0
94,94,5.787037037037037e-14,2.0
95,95,5.787037037037037e-14,3.0
96,96,5.787037037037037e-14,4.0
97,97,5.787037037037037e-14,3.0
98,98,5.787037037037037e-14,3.0
99,99,5.787037037037037e-14,0.0
100,100,5.787037037037037e-14,0.0
101,101,5.787037037037037e-14,4.0
102,102,5.787037037037037e-14,0.0
103,103,5.787037037037037e-14,1.0
104,104,5.787037037037037e-14,1.0
105,105,5.787037037037037e-14,0.0
106,106,5.787037037037037e-14,4.0
107,107,5.787037037037037e-14,4.0
108,108,5.787037037037037e-14,3.0
109,109,5.787037037037037e-14,4.0
110,110,5.787037037037037e-14,0.0
111,111,5.787037037037037e-14,0.0
112,112,5.787037037037037e-14,1.0
113,113,5.787037037037037e-14,3.0
114,114,5.787037037037037e-14,1.0
115,115,6.944444444444445e-14,0.0
116,116,6.944444444444445e-14,0.0
117,117,6.944444444444445e-14,0.0
118,118,6.944444444444445e-14,1.0
119,119,6.944444444444445e-14,3.0
120,120,6.944444444444445e-14,2.0
121,121,6.944444444444445e-14,2.0
122,122,6.944444444444445e-14,1.0
123,123,8.101851851851852e-14,0.0
124,124,8.101851851851852e-14,3.0
125,125,8.101851851851852e-14,2.0
126,126,8.101851851851852e-14,2.0
127,127,8.101851851851852e-14,3.0
128,128,9.259259259259259e-14,1.0
129,129,9.259259259259259e-14,4.0
130,130,1.0416666666666666e-13,0.0
