,time,event0,event1,event2
0,0,-0.7497899,3.6219701766967773,-0.7316610813140869
1,1,-0.99755186,3.6219701766967773,-0.7316610813140869
2,2,-0.57661957,3.6219701766967773,-0.7316610813140869
3,3,-0.38480812,3.6219701766967773,-0.7316610813140869
4,4,0.9628488,3.6219701766967773,-0.7316610813140869
5,5,0.8678218,3.6219701766967773,-0.7316610813140869
6,6,0.4846337,3.6219701766967773,-0.7316610813140869
7,7,-0.3836006,3.6219701766967773,-0.7316610813140869
8,8,-0.5884914,3.6219701766967773,-0.7316610813140869
9,9,-0.63229436,3.6219701766967773,-0.7316610813140869
10,10,1.0,3.6219701766967773,-0.7316610813140869
