,time,event0,event1,event2
0,0,-0.356735,3.6219701766967773,-0.589686393737793
1,1,-0.9973145,3.6219701766967773,-0.589686393737793
2,2,0.34116024,3.6219701766967773,-0.589686393737793
3,3,-0.69860834,3.6219701766967773,-0.589686393737793
4,4,-0.69666594,3.6219701766967773,-0.589686393737793
5,5,0.36670712,3.6219701766967773,-0.589686393737793
6,6,0.47310022,3.6219701766967773,-0.589686393737793
7,7,-0.86004865,3.6219701766967773,-0.589686393737793
8,8,0.8410578,3.6219701766967773,-0.589686393737793
9,9,-0.32756191,3.6219701766967773,-0.589686393737793
10,10,1.0,3.6219701766967773,-0.589686393737793
