,time,event0,event1,event2
0,0,0.5660252,3.6219701766967773,0.2059852033853531
1,1,-0.27763668,3.6219701766967773,0.2059852033853531
2,2,-0.6840777,3.6219701766967773,0.2059852033853531
3,3,-0.7458355,3.6219701766967773,0.2059852033853531
4,4,-0.60977495,3.6219701766967773,0.2059852033853531
5,5,0.12673973,3.6219701766967773,0.2059852033853531
6,6,-0.7180012,3.6219701766967773,0.2059852033853531
7,7,0.54245055,3.6219701766967773,0.2059852033853531
8,8,0.41860697,3.6219701766967773,0.2059852033853531
9,9,0.27123216,3.6219701766967773,0.2059852033853531
10,10,0.0,3.6219701766967773,0.2059852033853531
