,time,event0,event1,event2
0,0,0.98267317,2.1811110973358154,-0.524756133556366
1,1,0.1958641,2.1811110973358154,-0.524756133556366
2,2,-0.9654325,2.1811110973358154,-0.524756133556366
3,3,0.4479404,2.1811110973358154,-0.524756133556366
4,4,0.90544045,2.1811110973358154,-0.524756133556366
5,5,-0.3046256,2.1811110973358154,-0.524756133556366
6,6,0.35094324,2.1811110973358154,-0.524756133556366
7,7,0.38790563,2.1811110973358154,-0.524756133556366
8,8,0.46931913,2.1811110973358154,-0.524756133556366
9,9,-0.011159034,2.1811110973358154,-0.524756133556366
10,10,0.0,2.1811110973358154,-0.524756133556366
