,time,event0,event1,event2
0,0,-0.7734597,1.485743522644043,-0.17966489493846893
1,1,0.17586796,1.485743522644043,-0.17966489493846893
2,2,-0.735496,1.485743522644043,-0.17966489493846893
3,3,0.4782909,1.485743522644043,-0.17966489493846893
4,4,-0.81906515,1.485743522644043,-0.17966489493846893
5,5,0.2930937,1.485743522644043,-0.17966489493846893
6,6,0.6855458,1.485743522644043,-0.17966489493846893
7,7,-0.20657799,1.485743522644043,-0.17966489493846893
8,8,-0.54899913,1.485743522644043,-0.17966489493846893
9,9,-0.75377834,1.485743522644043,-0.17966489493846893
10,10,1.0,1.485743522644043,-0.17966489493846893
