,time,event0,event1,event2
0,0,-0.27932006,2.082202911376953,-0.4503841996192932
1,1,0.9045435,2.082202911376953,-0.4503841996192932
2,2,0.047006942,2.082202911376953,-0.4503841996192932
3,3,-0.8536239,2.082202911376953,-0.4503841996192932
4,4,-0.2962597,2.082202911376953,-0.4503841996192932
5,5,-0.8570682,2.082202911376953,-0.4503841996192932
6,6,-0.68070567,2.082202911376953,-0.4503841996192932
7,7,0.13501528,2.082202911376953,-0.4503841996192932
8,8,-0.71073246,2.082202911376953,-0.4503841996192932
9,9,-0.38831115,2.082202911376953,-0.4503841996192932
10,10,0.0,2.082202911376953,-0.4503841996192932
