,time,event0,event1,event2
0,0,-0.7583343,3.6219701766967773,-0.11804527044296265
1,1,-0.09535439,3.6219701766967773,-0.11804527044296265
2,2,0.46898842,3.6219701766967773,-0.11804527044296265
3,3,0.18113334,3.6219701766967773,-0.11804527044296265
4,4,-0.24693367,3.6219701766967773,-0.11804527044296265
5,5,0.94764113,3.6219701766967773,-0.11804527044296265
6,6,-0.7866618,3.6219701766967773,-0.11804527044296265
7,7,0.22146393,3.6219701766967773,-0.11804527044296265
8,8,-0.39116696,3.6219701766967773,-0.11804527044296265
9,9,-0.9918328,3.6219701766967773,-0.11804527044296265
10,10,0.0,3.6219701766967773,-0.11804527044296265
