,time,event0,event1,event2
0,0,-0.20650952,2.1685500144958496,-0.2699400782585144
1,1,-0.8128754,2.1685500144958496,-0.2699400782585144
2,2,0.7300441,2.1685500144958496,-0.2699400782585144
3,3,0.9776537,2.1685500144958496,-0.2699400782585144
4,4,-0.45354533,2.1685500144958496,-0.2699400782585144
5,5,0.904408,2.1685500144958496,-0.2699400782585144
6,6,-0.57890475,2.1685500144958496,-0.2699400782585144
7,7,-0.5693995,2.1685500144958496,-0.2699400782585144
8,8,-0.46183282,2.1685500144958496,-0.2699400782585144
9,9,0.8637219,2.1685500144958496,-0.2699400782585144
10,10,1.0,2.1685500144958496,-0.2699400782585144
