,time,event0,event1,event2
0,0,0.4866079,0.9499318599700928,-0.019754042848944664
1,1,-0.5320187,0.9499318599700928,-0.019754042848944664
2,2,0.39760524,0.9499318599700928,-0.019754042848944664
3,3,0.65731484,0.9499318599700928,-0.019754042848944664
4,4,0.640765,0.9499318599700928,-0.019754042848944664
5,5,0.6606584,0.9499318599700928,-0.019754042848944664
6,6,-0.658024,0.9499318599700928,-0.019754042848944664
7,7,0.48552027,0.9499318599700928,-0.019754042848944664
8,8,0.7946736,0.9499318599700928,-0.019754042848944664
9,9,0.49291816,0.9499318599700928,-0.019754042848944664
10,10,0.0,0.9499318599700928,-0.019754042848944664
